date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-2,-7,0.0,8.7,2,2,31,11:07 AM,10:51 PM,08:19 AM,05:43 PM,-15,-11,-5,-11,28,14,45,0.0,1023,-2,10,302,20
2009-01-02,1,-5,0.0,7.0,2,2,38,11:30 AM,11:55 PM,08:19 AM,05:44 PM,-7,-5,-1,-5,24,43,63,0.0,1014,1,10,221,14
2009-01-03,4,-2,0.0,8.7,2,2,45,11:52 AM,No moonset,08:19 AM,05:45 PM,-6,-5,0,-5,31,1,66,0.0,1016,4,10,289,19
2009-01-04,5,-4,0.0,8.7,2,2,52,12:16 PM,01:00 AM,08:19 AM,05:45 PM,-8,-4,0,-4,22,19,55,0.0,1019,5,10,275,13
2009-01-05,8,2,0.0,8.7,2,2,60,12:44 PM,02:09 AM,08:19 AM,05:46 PM,2,2,4,2,18,38,84,0.0,1015,8,9,283,11
2009-01-06,3,1,0.0,5.2,2,2,67,01:19 PM,03:22 AM,08:19 AM,05:47 PM,-3,-2,2,-2,19,64,69,0.0,1015,3,10,90,12
2009-01-07,7,3,0.0,3.5,1,1,74,02:02 PM,04:37 AM,08:19 AM,05:48 PM,4,2,5,2,25,99,95,1.0,995,7,5,140,16
2009-01-08,4,-2,0.0,8.7,2,2,82,02:57 PM,05:52 AM,08:19 AM,05:49 PM,-2,-4,1,-4,42,24,77,0.0,1000,4,10,260,25
2009-01-09,2,-3,0.0,3.5,1,1,89,04:05 PM,07:01 AM,08:19 AM,05:50 PM,-7,-6,-1,-6,28,46,61,0.0,1017,2,10,290,19
2009-01-10,1,-3,0.0,5.2,2,2,96,05:22 PM,08:00 AM,08:19 AM,05:51 PM,-4,-4,-1,-4,16,68,80,0.1,1022,1,9,127,11
2009-01-11,3,-4,0.0,3.5,1,1,100,06:42 PM,08:48 AM,08:19 AM,05:52 PM,-2,-4,-0,-4,23,73,90,1.0,1013,3,8,280,15
2009-01-12,1,-5,0.0,8.7,2,2,89,08:01 PM,09:26 AM,08:18 AM,05:53 PM,-7,-6,-2,-6,18,22,69,0.0,1022,1,10,297,13
2009-01-13,5,-3,0.0,8.7,2,2,82,09:17 PM,09:57 AM,08:18 AM,05:54 PM,-2,-1,1,-1,17,23,80,0.1,1018,5,9,173,10
