date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-4,-10,0.0,8.7,2,2,31,11:07 AM,10:49 PM,08:20 AM,05:39 PM,-13,-14,-7,-14,28,16,62,0.0,1023,-4,10,307,19
2009-01-02,-1,-8,0.4,3.5,1,1,38,11:28 AM,11:53 PM,08:20 AM,05:40 PM,-7,-8,-4,-8,19,79,79,0.5,1013,-1,8,224,11
2009-01-03,2,-4,0.0,8.7,2,2,45,11:50 AM,No moonset,08:20 AM,05:41 PM,-4,-7,-1,-7,32,12,79,0.0,1015,2,10,293,20
2009-01-04,4,-6,0.0,8.7,2,2,52,12:14 PM,12:59 AM,08:21 AM,05:42 PM,-6,-5,-2,-5,17,13,70,0.0,1019,4,10,280,11
2009-01-05,5,-1,0.0,8.7,2,2,60,12:41 PM,02:09 AM,08:20 AM,05:43 PM,0,-1,2,-1,17,39,88,0.1,1015,5,9,288,10
2009-01-06,0,-2,1.4,8.7,2,2,67,01:16 PM,03:22 AM,08:20 AM,05:44 PM,-5,-3,-0,-3,11,45,70,1.6,1016,0,9,135,8
2009-01-07,3,-0,0.0,3.5,1,1,74,01:58 PM,04:38 AM,08:20 AM,05:45 PM,1,-2,2,-2,25,91,96,9.2,995,3,8,145,16
2009-01-08,1,-2,0.0,3.5,2,2,82,02:53 PM,05:54 AM,08:20 AM,05:46 PM,-2,-6,0,-6,39,56,83,0.0,998,1,10,258,24
2009-01-09,0,-4,0.0,7.0,2,2,89,04:01 PM,07:03 AM,08:20 AM,05:47 PM,-8,-8,-2,-8,28,28,67,0.0,1016,0,10,302,19
2009-01-10,-3,-5,4.2,3.5,1,1,96,05:18 PM,08:02 AM,08:20 AM,05:48 PM,-7,-7,-4,-7,13,72,79,4.9,1023,-3,7,162,10
2009-01-11,-1,-5,0.0,3.5,1,1,100,06:39 PM,08:49 AM,08:19 AM,05:49 PM,-4,-7,-3,-7,19,76,91,1.8,1013,-1,9,252,13
2009-01-12,-0,-7,0.0,8.7,2,2,89,07:59 PM,09:26 AM,08:19 AM,05:50 PM,-7,-8,-4,-8,14,17,80,0.0,1022,-0,10,298,10
2009-01-13,3,-6,0.0,7.0,2,2,82,09:15 PM,09:56 AM,08:19 AM,05:51 PM,-3,-3,-1,-3,15,45,86,0.0,1017,3,8,192,9
2009-01-14,-0,-9,0.0,8.7,2,2,75,10:26 PM,10:22 AM,08:18 AM,05:52 PM,-11,-12,-6,-12,24,28,67,0.0,1018,-0,10,278,17
2009-01-15,-7,-10,0.5,3.5,1,1,68,11:35 PM,10:46 AM,08:18 AM,05:53 PM,-12,-14,-8,-14,19,69,74,0.6,1024,-7,8,187,14
2009-01-16,-9,-13,0.1,5.2,2,2,60,No moonrise,11:10 AM,08:18 AM,05:54 PM,-16,-17,-10,-17,19,35,65,0.1,1033,-9,10,283,15
2009-01-17,-8,-16,0.0,7.0,2,2,53,12:41 AM,11:34 AM,08:17 AM,05:55 PM,-14,-14,-10,-14,10,37,72,0.0,1033,-8,10,234,8
2009-01-18,-2,-8,0.7,7.0,1,1,46,01:47 AM,12:00 PM,08:17 AM,05:57 PM,-5,-6,-4,-6,10,78,87,0.8,1015,-2,8,136,6
2009-01-19,-0,-8,0.8,5.3,1,1,38,02:51 AM,12:30 PM,08:16 AM,05:58 PM,-5,-6,-4,-6,11,46,92,0.9,1005,-0,4,273,7
2009-01-20,-3,-8,0.0,8.7,2,2,31,03:54 AM,01:05 PM,08:15 AM,05:59 PM,-7,-11,-5,-11,22,21,86,0.0,1006,-3,8,332,14
2009-01-21,-5,-11,0.0,9.9,2,2,24,04:54 AM,01:47 PM,08:15 AM,06:00 PM,-9,-13,-7,-13,21,16,87,0.0,1013,-5,10,295,14
2009-01-22,1,-8,0.0,9.9,2,2,17,05:49 AM,02:35 PM,08:14 AM,06:01 PM,-5,-9,-4,-9,23,29,88,0.0,1016,1,10,249,14
2009-01-23,5,-6,0.0,9.9,2,2,9,06:38 AM,03:31 PM,08:14 AM,06:02 PM,-1,-2,1,-2,20,25,89,0.0,1014,5,8,205,11
