date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-3,-8,0.0,8.7,2,2,31,11:09 AM,10:53 PM,08:21 AM,05:44 PM,-16,-12,-6,-12,25,15,45,0.0,1024,-3,10,298,18
2009-01-02,1,-6,0.0,5.2,2,2,38,11:31 AM,11:57 PM,08:22 AM,05:45 PM,-8,-6,-2,-6,22,50,65,0.2,1014,1,10,209,12
2009-01-03,3,-3,0.0,8.7,2,2,45,11:54 AM,No moonset,08:22 AM,05:46 PM,-6,-6,-1,-6,27,1,68,0.0,1017,3,10,290,16
2009-01-04,5,-5,0.0,8.7,2,2,52,12:18 PM,01:02 AM,08:22 AM,05:47 PM,-9,-4,-1,-4,19,24,54,0.0,1020,5,10,272,11
2009-01-05,7,0,0.0,8.7,2,2,60,12:46 PM,02:11 AM,08:22 AM,05:48 PM,1,1,3,1,17,43,86,0.0,1015,7,9,286,10
2009-01-06,1,-1,0.0,5.2,1,1,67,01:21 PM,03:24 AM,08:22 AM,05:49 PM,-5,-3,0,-3,16,64,70,0.0,1016,1,10,92,10
2009-01-07,5,1,0.0,3.5,1,1,74,02:04 PM,04:39 AM,08:21 AM,05:50 PM,2,-1,3,-1,26,88,96,10.1,995,5,8,142,16
2009-01-08,2,-2,0.0,7.0,2,2,82,02:59 PM,05:54 AM,08:21 AM,05:51 PM,-2,-5,1,-5,39,40,81,0.0,1000,2,10,257,23
2009-01-09,1,-3,0.0,3.5,2,2,89,04:06 PM,07:04 AM,08:21 AM,05:52 PM,-8,-6,-1,-6,25,43,63,0.1,1017,1,10,288,16
2009-01-10,-1,-4,1.2,3.5,2,2,96,05:24 PM,08:02 AM,08:21 AM,05:53 PM,-5,-5,-2,-5,16,71,82,2.7,1022,-1,8,130,10
2009-01-11,1,-5,0.0,3.5,1,1,100,06:44 PM,08:50 AM,08:21 AM,05:54 PM,-3,-6,-2,-6,22,64,90,1.0,1013,1,9,285,14
2009-01-12,1,-6,0.0,8.7,2,2,89,08:03 PM,09:28 AM,08:20 AM,05:55 PM,-8,-7,-3,-7,17,27,73,0.0,1023,1,10,291,11
2009-01-13,4,-5,0.0,8.7,2,2,82,09:19 PM,09:59 AM,08:20 AM,05:56 PM,-3,-4,-1,-4,17,33,83,0.0,1017,4,10,189,9
2009-01-14,-0,-8,0.0,8.7,2,2,75,10:29 PM,10:25 AM,08:20 AM,05:57 PM,-13,-10,-5,-10,21,19,55,0.0,1019,-0,10,288,15
2009-01-15,-5,-9,0.2,3.5,1,1,68,11:38 PM,10:50 AM,08:19 AM,05:58 PM,-13,-12,-6,-12,21,71,61,0.3,1024,-5,9,223,14
2009-01-16,-8,-13,0.0,8.7,2,2,60,No moonrise,11:14 AM,08:19 AM,05:59 PM,-18,-18,-10,-18,25,13,53,0.0,1034,-8,10,285,18
2009-01-17,-8,-15,0.0,8.3,2,2,53,12:44 AM,11:38 AM,08:18 AM,06:00 PM,-19,-16,-11,-16,14,32,54,0.0,1033,-8,10,230,9
2009-01-18,1,-7,0.3,8.3,2,2,46,01:49 AM,12:05 PM,08:18 AM,06:01 PM,-7,-6,-3,-6,14,67,71,0.5,1015,1,9,147,8
2009-01-19,-0,-6,1.9,6.6,1,1,38,02:53 AM,12:35 PM,08:17 AM,06:02 PM,-6,-7,-4,-7,13,48,87,2.3,1005,-0,8,267,7
2009-01-20,-3,-8,0.0,9.9,2,2,31,03:55 AM,01:11 PM,08:17 AM,06:04 PM,-8,-12,-6,-12,25,11,83,0.0,1007,-3,10,331,15
2009-01-21,-5,-10,0.0,9.9,2,2,24,04:55 AM,01:53 PM,08:16 AM,06:05 PM,-11,-13,-7,-13,25,11,77,0.0,1014,-5,10,294,15
2009-01-22,2,-7,0.0,9.9,2,2,17,05:50 AM,02:41 PM,08:16 AM,06:06 PM,-7,-8,-3,-8,26,7,78,0.0,1017,2,10,243,15
2009-01-23,6,-4,0.0,9.9,2,2,9,06:38 AM,03:37 PM,08:15 AM,06:07 PM,-2,-2,1,-2,22,26,83,0.0,1014,6,10,208,11
2009-01-24,4,-6,0.0,9.9,2,2,2,07:20 AM,04:36 PM,08:14 AM,06:08 PM,-5,-6,-1,-6,30,46,73,0.0,1018,4,9,311,18
2009-01-25,-2,-9,0.0,9.9,2,2,0,07:55 AM,05:38 PM,08:14 AM,06:09 PM,-15,-9,-5,-9,12,34,48,0.0,1027,-2,10,261,9
2009-01-26,-2,-8,0.0,10.0,2,2,0,08:25 AM,06:41 PM,08:13 AM,06:11 PM,-12,-9,-5,-9,11,41,58,0.0,1030,-2,10,299,8
2009-01-27,-2,-5,0.0,10.0,2,2,5,08:51 AM,07:44 PM,08:12 AM,06:12 PM,-9,-5,-3,-5,8,55,65,0.1,1031,-2,10,190,6
2009-01-28,3,-4,2.4,5.0,1,1,12,09:15 AM,08:46 PM,08:11 AM,06:13 PM,-1,-5,-0,-5,30,86,95,8.2,1013,3,7,147,18
2009-01-29,0,-4,0.0,10.0,2,2,20,09:37 AM,09:50 PM,08:10 AM,06:14 PM,-6,-7,-3,-7,23,5,77,0.0,1015,0,10,275,15
2009-01-30,1,-5,0.2,6.7,1,1,27,09:59 AM,10:54 PM,08:10 AM,06:15 PM,-5,-6,-2,-6,20,41,83,0.2,1014,1,9,253,12
2009-01-31,-3,-7,0.0,10.1,2,2,31,10:22 AM,No moonset,08:09 AM,06:17 PM,-11,-11,-5,-11,27,13,63,0.0,1017,-3,10,272,18
2009-02-01,8,-5,0.0,10.1,2,2,43,10:48 AM,12:01 AM,08:08 AM,06:18 PM,-3,-3,1,-3,26,14,77,0.0,1014,8,10,222,14
2009-02-02,10,-1,0.0,10.1,2,2,50,11:20 AM,01:10 AM,08:07 AM,06:19 PM,1,2,4,2,16,20,85,0.1,1014,10,9,196,8
2009-02-03,1,-2,3.7,5.1,1,1,58,11:57 AM,02:22 AM,08:06 AM,06:20 PM,-1,-5,-0,-5,23,100,92,4.3,1009,1,5,184,15
2009-02-04,-2,-9,0.1,10.2,2,2,66,12:45 PM,03:36 AM,08:05 AM,06:21 PM,-7,-10,-4,-10,23,36,82,0.1,1017,-2,10,296,15
2009-02-05,-7,-12,0.0,6.7,1,1,73,01:45 PM,04:45 AM,08:04 AM,06:23 PM,-12,-16,-10,-16,26,34,86,0.0,1028,-7,10,309,16
2009-02-06,-1,-10,0.0,10.2,2,2,81,02:56 PM,05:47 AM,08:03 AM,06:24 PM,-9,-10,-6,-10,16,18,83,0.0,1030,-1,10,231,9
2009-02-07,7,-7,0.0,10.2,2,2,88,04:13 PM,06:38 AM,08:02 AM,06:25 PM,-1,-2,1,-2,18,21,86,0.1,1025,7,9,193,10
2009-02-08,12,1,0.0,10.3,3,3,96,05:33 PM,07:20 AM,08:00 AM,06:26 PM,5,4,7,4,33,18,88,0.2,1018,12,9,282,18
2009-02-09,7,-1,0.0,10.7,2,2,100,06:50 PM,07:54 AM,07:59 AM,06:27 PM,-2,-1,2,-1,15,10,74,0.0,1028,7,10,257,9
2009-02-10,8,-1,0.0,5.4,1,1,89,08:04 PM,08:23 AM,07:58 AM,06:29 PM,2,2,4,2,12,64,90,0.0,1023,8,7,180,6
2009-02-11,16,6,0.0,10.7,4,4,82,09:16 PM,08:49 AM,07:57 AM,06:30 PM,9,10,11,10,18,48,90,0.0,1012,16,7,210,10
2009-02-12,14,5,0.0,8.5,3,3,74,10:25 PM,09:14 AM,07:56 AM,06:31 PM,5,5,9,5,58,60,73,2.4,1000,14,10,259,35
2009-02-13,6,-1,0.0,10.0,2,2,67,11:32 PM,09:39 AM,07:55 AM,06:32 PM,-2,-1,3,-1,35,31,67,0.0,1012,6,10,302,21
2009-02-14,5,-2,0.4,10.1,2,2,59,No moonrise,10:05 AM,07:53 AM,06:33 PM,-7,-2,1,-2,16,46,55,0.5,1015,5,9,308,10
2009-02-15,5,-3,0.0,10.8,2,2,51,12:38 AM,10:34 AM,07:52 AM,06:35 PM,-8,-4,0,-4,24,11,57,0.0,1018,5,10,322,15
2009-02-16,4,-3,0.0,10.9,2,2,44,01:43 AM,11:09 AM,07:51 AM,06:36 PM,-8,-5,-1,-5,24,29,56,0.0,1021,4,10,300,15
2009-02-17,4,-5,0.0,10.9,2,2,36,02:45 AM,11:49 AM,07:50 AM,06:37 PM,-9,-4,-1,-4,16,15,54,0.0,1024,4,10,298,10
2009-02-18,5,-3,0.0,7.0,1,1,29,03:42 AM,12:35 PM,07:48 AM,06:38 PM,-2,-3,1,-3,26,64,82,4.1,1011,5,10,176,15
2009-02-19,8,-4,0.0,10.1,1,1,21,04:33 AM,01:28 PM,07:47 AM,06:39 PM,-0,-0,4,-0,32,59,77,0.3,999,8,8,264,20
2009-02-20,0,-5,0.0,11.0,2,2,14,05:18 AM,02:25 PM,07:46 AM,06:41 PM,-13,-9,-3,-9,39,46,46,0.0,1011,0,8,275,28
2009-02-21,4,-4,0.0,11.0,2,2,6,05:55 AM,03:27 PM,07:44 AM,06:42 PM,-9,-5,-1,-5,24,12,54,0.0,1023,4,10,233,15
2009-02-22,6,-2,0.0,7.0,1,1,0,06:27 AM,04:30 PM,07:43 AM,06:43 PM,-2,-3,1,-3,28,57,82,0.0,1016,6,9,224,16
