date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-4,-10,0.0,8.7,2,2,31,11:07 AM,10:50 PM,08:21 AM,05:40 PM,-14,-14,-8,-14,28,19,63,0.0,1023,-4,10,307,19
2009-01-02,-1,-9,0.1,5.2,1,1,38,11:29 AM,11:54 PM,08:21 AM,05:41 PM,-7,-8,-4,-8,19,71,80,0.1,1013,-1,9,220,11
2009-01-03,2,-5,0.0,8.7,2,2,45,11:51 AM,No moonset,08:21 AM,05:41 PM,-5,-7,-1,-7,32,13,80,0.0,1015,2,10,295,20
2009-01-04,3,-7,0.0,8.7,2,2,52,12:14 PM,01:00 AM,08:21 AM,05:42 PM,-7,-6,-2,-6,17,14,70,0.0,1019,3,10,280,11
2009-01-05,5,-1,0.0,7.0,2,2,60,12:42 PM,02:10 AM,08:21 AM,05:43 PM,0,-1,2,-1,17,39,88,0.1,1015,5,9,292,10
2009-01-06,0,-3,1.4,7.0,2,2,67,01:16 PM,03:23 AM,08:21 AM,05:44 PM,-5,-3,-0,-3,10,45,70,1.6,1016,0,10,139,7
2009-01-07,3,-1,0.0,3.5,1,1,74,01:59 PM,04:39 AM,08:21 AM,05:45 PM,1,-3,1,-3,24,91,97,12.5,995,3,8,147,15
2009-01-08,1,-3,0.0,3.5,2,2,82,02:53 PM,05:55 AM,08:21 AM,05:46 PM,-3,-6,-0,-6,38,60,84,0.0,998,1,10,258,24
2009-01-09,-0,-5,0.0,7.0,2,2,89,04:01 PM,07:04 AM,08:21 AM,05:47 PM,-8,-8,-3,-8,27,31,69,0.0,1016,-0,10,302,19
2009-01-10,-3,-6,4.3,3.5,1,1,96,05:19 PM,08:03 AM,08:21 AM,05:48 PM,-7,-7,-4,-7,13,73,80,5.1,1023,-3,7,166,9
2009-01-11,-2,-6,0.0,3.5,1,1,100,06:39 PM,08:50 AM,08:20 AM,05:49 PM,-4,-7,-3,-7,19,70,91,0.4,1013,-2,9,251,13
2009-01-12,-0,-8,0.0,8.7,2,2,89,07:59 PM,09:27 AM,08:20 AM,05:50 PM,-7,-8,-4,-8,14,18,81,0.0,1022,-0,10,296,10
2009-01-13,3,-6,0.0,7.0,2,2,82,09:15 PM,09:57 AM,08:20 AM,05:51 PM,-3,-4,-1,-4,15,47,87,0.0,1017,3,8,192,9
2009-01-14,-1,-10,0.0,8.7,2,2,75,10:27 PM,10:23 AM,08:19 AM,05:53 PM,-11,-12,-7,-12,24,28,69,0.0,1018,-1,10,280,17
2009-01-15,-7,-11,0.5,3.5,1,1,68,11:36 PM,10:47 AM,08:19 AM,05:54 PM,-12,-14,-8,-14,18,71,76,0.6,1024,-7,8,187,13
2009-01-16,-9,-13,0.1,5.2,2,2,60,No moonrise,11:10 AM,08:19 AM,05:55 PM,-16,-17,-10,-17,19,38,66,0.1,1033,-9,9,283,14
2009-01-17,-9,-16,0.0,7.0,2,2,53,12:42 AM,11:34 AM,08:18 AM,05:56 PM,-14,-14,-10,-14,10,36,73,0.0,1033,-9,10,231,8
2009-01-18,-2,-8,1.1,8.7,2,2,46,01:48 AM,12:00 PM,08:18 AM,05:57 PM,-6,-7,-4,-7,11,69,88,1.3,1015,-2,8,136,7
2009-01-19,-1,-8,1.0,5.3,1,1,38,02:52 AM,12:30 PM,08:17 AM,05:58 PM,-5,-7,-4,-7,12,44,93,1.2,1005,-1,4,273,7
2009-01-20,-3,-9,0.0,8.7,2,2,31,03:55 AM,01:06 PM,08:16 AM,05:59 PM,-8,-11,-6,-11,22,19,86,0.0,1006,-3,8,332,15
2009-01-21,-5,-11,0.0,9.9,2,2,24,04:55 AM,01:47 PM,08:16 AM,06:01 PM,-9,-13,-8,-13,21,15,88,0.0,1013,-5,10,296,14
2009-01-22,1,-9,0.0,9.9,2,2,17,05:50 AM,02:36 PM,08:15 AM,06:02 PM,-5,-9,-4,-9,22,32,89,0.0,1016,1,9,248,14
2009-01-23,5,-6,0.0,9.9,2,2,9,06:39 AM,03:31 PM,08:14 AM,06:03 PM,-1,-2,1,-2,20,26,90,0.0,1014,5,7,206,11
2009-01-24,3,-8,0.0,9.9,2,2,2,07:20 AM,04:31 PM,08:14 AM,06:04 PM,-6,-8,-2,-8,32,42,74,0.0,1017,3,9,308,21
2009-01-25,-4,-11,0.0,9.9,2,2,0,07:55 AM,05:34 PM,08:13 AM,06:05 PM,-13,-11,-6,-11,14,29,61,0.0,1027,-4,10,278,11
2009-01-26,-3,-10,0.0,10.0,2,2,0,08:24 AM,06:37 PM,08:12 AM,06:07 PM,-11,-10,-6,-10,13,38,73,0.0,1030,-3,10,296,8
2009-01-27,-3,-7,0.0,10.0,2,2,5,08:50 AM,07:40 PM,08:11 AM,06:08 PM,-7,-7,-5,-7,10,45,82,0.0,1031,-3,10,222,6
2009-01-28,2,-5,2.2,5.0,1,1,12,09:13 AM,08:43 PM,08:11 AM,06:09 PM,-1,-6,-1,-6,31,91,96,12.9,1013,2,7,143,18
2009-01-29,-1,-5,0.0,10.0,2,2,20,09:35 AM,09:47 PM,08:10 AM,06:10 PM,-5,-8,-3,-8,23,14,82,0.0,1014,-1,10,276,15
2009-01-30,0,-6,0.5,8.3,1,1,27,09:56 AM,10:52 PM,08:09 AM,06:11 PM,-4,-6,-2,-6,19,48,87,0.6,1013,0,8,247,12
2009-01-31,-3,-9,0.0,8.3,2,2,31,10:19 AM,11:59 PM,08:08 AM,06:13 PM,-10,-12,-6,-12,26,33,72,0.0,1016,-3,10,276,17
2009-02-01,4,-7,0.0,10.1,2,2,43,10:45 AM,No moonset,08:07 AM,06:14 PM,-2,-5,-1,-5,24,21,92,0.0,1014,4,8,224,13
2009-02-02,9,-2,0.0,10.1,2,2,50,11:15 AM,01:10 AM,08:06 AM,06:15 PM,0,0,3,0,17,28,86,0.0,1014,9,8,242,9
2009-02-03,-0,-3,2.8,5.1,1,1,58,11:53 AM,02:22 AM,08:05 AM,06:16 PM,-2,-6,-1,-6,24,93,91,3.3,1010,-0,7,183,16
2009-02-04,-3,-10,0.0,10.1,2,2,66,12:40 PM,03:36 AM,08:04 AM,06:18 PM,-10,-11,-6,-11,23,34,73,0.0,1017,-3,10,336,16
2009-02-05,-7,-13,0.0,6.7,1,1,73,01:40 PM,04:45 AM,08:03 AM,06:19 PM,-13,-17,-10,-17,27,39,81,0.0,1027,-7,10,311,18
2009-02-06,-2,-11,0.0,10.2,2,2,81,02:50 PM,05:47 AM,08:02 AM,06:20 PM,-8,-10,-6,-10,13,22,81,0.0,1029,-2,10,233,9
2009-02-07,6,-8,0.0,10.0,2,2,88,04:08 PM,06:38 AM,08:01 AM,06:21 PM,-1,-2,1,-2,18,35,86,0.0,1024,6,9,210,10
2009-02-08,9,-1,0.0,10.0,3,3,96,05:29 PM,07:20 AM,07:59 AM,06:23 PM,4,2,6,2,34,27,89,0.7,1017,9,9,280,19
2009-02-09,6,-2,0.0,10.7,2,2,100,06:46 PM,07:53 AM,07:58 AM,06:24 PM,-1,-0,2,-0,13,10,80,0.0,1028,6,10,276,9
2009-02-10,6,-1,0.0,6.9,2,2,89,08:01 PM,08:21 AM,07:57 AM,06:25 PM,1,2,3,2,11,66,88,0.0,1023,6,8,160,6
2009-02-11,15,3,0.0,10.7,3,3,82,09:14 PM,08:47 AM,07:56 AM,06:26 PM,8,8,9,8,14,44,93,0.0,1011,15,6,210,7
2009-02-12,12,4,0.0,5.4,2,2,74,10:23 PM,09:11 AM,07:55 AM,06:27 PM,5,4,8,4,52,74,80,4.7,997,12,9,256,31
2009-02-13,5,-3,0.0,10.8,2,2,67,11:31 PM,09:35 AM,07:53 AM,06:29 PM,-4,-3,2,-3,35,18,64,0.0,1011,5,10,309,23
2009-02-14,4,-3,0.1,10.8,2,2,59,No moonrise,10:01 AM,07:52 AM,06:30 PM,-8,-4,0,-4,18,40,55,0.1,1014,4,10,295,13
2009-02-15,5,-4,0.0,10.8,2,2,51,12:38 AM,10:30 AM,07:51 AM,06:31 PM,-7,-3,1,-3,21,7,57,0.0,1018,5,10,324,15
2009-02-16,3,-4,0.0,10.8,2,2,44,01:43 AM,11:04 AM,07:50 AM,06:32 PM,-7,-5,-0,-5,20,19,62,0.0,1021,3,10,298,14
2009-02-17,4,-5,0.0,10.9,2,2,36,02:45 AM,11:43 AM,07:48 AM,06:34 PM,-8,-3,-0,-3,13,14,59,0.0,1024,4,10,295,9
2009-02-18,4,-4,0.0,7.0,2,2,29,03:43 AM,12:29 PM,07:47 AM,06:35 PM,-2,-3,1,-3,23,58,79,3.9,1011,4,10,171,14
2009-02-19,8,-4,0.0,7.0,1,1,21,04:34 AM,01:22 PM,07:45 AM,06:36 PM,0,-0,3,-0,25,72,82,0.5,997,8,5,253,17
2009-02-20,-1,-6,0.0,10.1,2,2,14,05:18 AM,02:20 PM,07:44 AM,06:37 PM,-12,-10,-3,-10,37,66,52,0.0,1009,-1,8,274,27
2009-02-21,4,-4,0.0,11.0,2,2,6,05:55 AM,03:22 PM,07:43 AM,06:38 PM,-8,-5,-0,-5,23,17,55,0.0,1022,4,10,245,16
2009-02-22,3,-3,1.3,7.0,1,1,0,06:26 AM,04:25 PM,07:41 AM,06:40 PM,-2,-3,1,-3,24,57,85,1.7,1015,3,7,219,15
2009-02-23,0,-6,0.0,10.1,2,2,0,06:53 AM,05:30 PM,07:40 AM,06:41 PM,-11,-11,-3,-11,40,38,55,0.0,1019,0,10,299,28
2009-02-24,1,-7,0.0,11.0,2,2,0,07:18 AM,06:33 PM,07:38 AM,06:42 PM,-10,-10,-3,-10,28,25,60,0.0,1026,1,10,312,20
2009-02-25,5,-7,0.0,11.1,2,2,1,07:40 AM,07:38 PM,07:37 AM,06:43 PM,-10,-3,-1,-3,12,18,52,0.0,1031,5,10,238,8
2009-02-26,8,-2,0.0,11.1,2,2,9,08:02 AM,08:44 PM,07:35 AM,06:44 PM,-1,0,2,0,14,32,80,0.4,1027,8,8,199,9
2009-02-27,12,-0,0.0,5.6,2,2,16,08:24 AM,09:51 PM,07:34 AM,06:46 PM,6,6,8,6,37,82,88,3.0,1016,12,7,186,20
2009-02-28,7,-2,0.0,11.2,2,2,24,08:50 AM,11:01 PM,07:32 AM,06:47 PM,-3,-3,2,-3,28,33,70,0.0,1021,7,10,221,19
2009-03-01,1,-2,3.0,5.6,1,1,30,09:19 AM,No moonset,07:31 AM,06:48 PM,-5,-5,-1,-5,21,78,74,3.5,1019,1,8,33,14
2009-03-02,-3,-11,0.0,5.6,1,1,37,09:54 AM,12:13 AM,07:29 AM,06:49 PM,-7,-14,-7,-14,38,90,94,1.3,1014,-3,8,214,25
2009-03-03,-6,-13,0.0,10.1,2,2,45,10:37 AM,01:25 AM,07:28 AM,06:50 PM,-11,-17,-9,-17,31,34,90,0.0,1024,-6,10,320,20
2009-03-04,-1,-15,0.0,11.3,2,2,52,11:31 AM,02:35 AM,07:26 AM,06:51 PM,-7,-10,-6,-10,15,15,91,0.0,1029,-1,7,300,10
2009-03-05,4,-14,0.0,11.3,2,2,59,12:35 PM,03:38 AM,07:24 AM,06:52 PM,-4,-5,-3,-5,13,19,92,0.0,1030,4,8,189,8
2009-03-06,10,1,0.0,10.1,3,3,67,01:48 PM,04:31 AM,07:23 AM,06:54 PM,5,3,5,3,24,51,95,0.8,1019,10,8,207,13
2009-03-07,18,7,0.0,10.1,4,4,74,03:05 PM,05:15 AM,07:21 AM,06:55 PM,10,11,12,11,19,46,87,0.1,1017,18,8,239,10
2009-03-08,14,9,0.0,7.2,3,3,81,04:22 PM,05:50 AM,07:20 AM,06:56 PM,10,11,12,11,22,73,86,2.9,1012,14,9,206,12
2009-03-09,7,4,0.0,5.7,2,2,88,05:37 PM,06:20 AM,07:18 AM,06:57 PM,5,4,6,4,15,98,92,4.7,1014,7,9,45,10
2009-03-10,5,2,0.0,5.7,1,1,96,06:49 PM,06:46 AM,07:16 AM,06:58 PM,2,1,4,1,15,78,90,0.8,1027,5,9,111,11
2009-03-11,12,3,0.0,7.2,2,2,100,08:00 PM,07:11 AM,07:15 AM,06:59 PM,6,5,8,5,27,79,93,0.8,1017,12,10,225,17
2009-03-12,4,-2,0.0,11.6,2,2,90,09:10 PM,07:35 AM,07:13 AM,07:00 PM,-6,-3,1,-3,24,16,58,0.0,1030,4,10,286,17
2009-03-13,4,-3,0.0,11.6,2,2,83,10:18 PM,08:01 AM,07:11 AM,07:01 PM,-8,-2,1,-2,11,15,54,0.0,1032,4,10,96,9
2009-03-14,9,-3,0.0,10.2,2,2,75,11:26 PM,08:29 AM,07:10 AM,07:03 PM,-0,2,4,2,11,37,76,0.0,1025,9,10,227,7
2009-03-15,11,2,0.0,11.6,3,3,68,No moonrise,09:01 AM,07:08 AM,07:04 PM,4,6,7,6,9,35,83,0.0,1022,11,8,176,5
2009-03-16,8,2,0.0,8.8,2,2,61,12:30 AM,09:39 AM,07:06 AM,07:05 PM,3,4,6,4,13,47,84,0.0,1026,8,9,111,9
2009-03-17,11,2,0.0,11.6,3,3,53,01:31 AM,10:22 AM,07:05 AM,07:06 PM,4,5,7,5,12,19,82,0.0,1025,11,10,118,9
2009-03-18,14,3,0.0,11.6,3,3,46,02:25 AM,11:13 AM,07:03 AM,07:07 PM,6,6,9,6,27,45,85,0.0,1021,14,8,209,16
2009-03-19,8,4,0.0,8.8,2,2,39,03:13 AM,12:09 PM,07:01 AM,07:08 PM,6,6,7,6,12,62,91,1.1,1018,8,6,212,7
2009-03-20,6,-0,0.2,8.8,2,2,32,03:52 AM,01:10 PM,07:00 AM,07:09 PM,-2,0,3,0,17,43,72,0.2,1026,6,9,94,12
2009-03-21,8,-2,0.0,11.6,2,2,24,04:26 AM,02:12 PM,06:58 AM,07:10 PM,-5,1,4,1,13,11,54,0.0,1032,8,10,140,9
2009-03-22,11,-1,0.0,10.3,2,2,17,04:54 AM,03:16 PM,06:56 AM,07:11 PM,-2,2,5,2,22,30,63,0.0,1027,11,10,287,15
2009-03-23,4,-3,0.0,11.6,2,2,10,05:20 AM,04:19 PM,06:55 AM,07:12 PM,-12,-4,1,-4,25,0,40,0.0,1028,4,10,336,18
2009-03-24,7,-4,0.0,11.6,2,2,3,05:43 AM,05:24 PM,06:53 AM,07:13 PM,-10,-3,2,-3,23,9,45,0.0,1030,7,10,218,17
2009-03-25,10,-3,0.0,11.6,2,2,0,06:05 AM,06:29 PM,06:51 AM,07:15 PM,-1,4,6,4,13,10,65,0.0,1028,10,10,122,9
2009-03-26,6,1,0.0,6.3,1,1,0,06:28 AM,07:38 PM,06:50 AM,07:16 PM,4,3,5,3,14,74,93,0.2,1017,6,5,186,9
2009-03-27,16,4,0.0,11.6,3,3,5,06:53 AM,08:48 PM,06:48 AM,07:17 PM,8,10,10,10,11,62,84,0.0,1014,16,6,264,7
2009-03-28,14,7,0.0,7.7,2,2,12,07:21 AM,10:01 PM,06:46 AM,07:18 PM,8,9,10,9,13,67,87,0.0,1014,14,9,116,9
2009-03-29,11,6,0.0,6.4,2,2,19,07:55 AM,11:15 PM,06:45 AM,07:19 PM,8,6,9,6,21,91,94,2.7,1000,11,9,115,14
2009-03-30,9,3,0.0,11.6,3,3,26,08:36 AM,No moonset,06:43 AM,07:20 PM,2,3,6,3,33,40,76,0.2,1006,9,10,294,23
2009-03-31,15,1,0.0,11.6,3,3,30,09:27 AM,12:26 AM,06:41 AM,07:21 PM,5,8,9,8,14,2,75,0.0,1021,15,10,247,11
2009-04-01,7,2,0.0,6.4,2,2,42,10:29 AM,01:32 AM,06:40 AM,07:22 PM,4,3,6,3,20,92,91,3.3,1021,7,6,121,13
2009-04-02,16,7,0.0,10.3,4,4,50,11:39 AM,02:27 AM,06:38 AM,07:23 PM,9,11,11,11,12,58,87,0.1,1016,16,6,72,9
2009-04-03,14,9,0.0,7.7,3,3,58,12:53 PM,03:13 AM,06:36 AM,07:24 PM,10,9,11,9,31,78,95,8.5,996,14,9,141,18
2009-04-04,8,6,0.0,6.5,2,2,65,02:07 PM,03:51 AM,06:35 AM,07:25 PM,4,3,7,3,42,97,79,1.1,1000,8,9,273,26
2009-04-05,15,5,0.0,11.6,3,3,73,03:21 PM,04:21 AM,06:33 AM,07:26 PM,5,8,10,8,21,33,74,0.0,1008,15,10,263,14
2009-04-06,8,6,0.0,6.5,2,2,80,04:32 PM,04:48 AM,06:31 AM,07:27 PM,7,6,8,6,16,72,94,2.8,997,8,6,120,11
2009-04-07,6,2,0.0,9.0,2,2,88,05:42 PM,05:13 AM,06:30 AM,07:28 PM,0,0,4,0,27,62,76,0.1,996,6,10,273,19
2009-04-08,7,-0,0.0,9.1,2,2,95,06:51 PM,05:37 AM,06:28 AM,07:29 PM,-1,1,3,1,18,52,76,0.3,1004,7,9,247,12
2009-04-09,13,1,0.0,11.6,3,3,100,08:00 PM,06:01 AM,06:26 AM,07:31 PM,3,8,9,8,15,9,68,0.0,1011,13,10,234,9
2009-04-10,12,2,0.0,9.1,3,3,90,09:08 PM,06:28 AM,06:25 AM,07:32 PM,6,7,9,7,13,47,84,0.4,1015,12,9,106,8
2009-04-11,7,4,0.0,7.8,2,2,82,10:14 PM,06:59 AM,06:23 AM,07:33 PM,5,4,6,4,25,75,91,4.2,1012,7,7,140,16
2009-04-12,7,-1,0.0,11.6,2,2,75,11:17 PM,07:35 AM,06:22 AM,07:34 PM,-4,-1,3,-1,29,5,58,0.0,1020,7,10,318,20
2009-04-13,12,-1,0.0,11.6,3,3,67,No moonrise,08:16 AM,06:20 AM,07:35 PM,-2,4,7,4,14,22,56,0.0,1020,12,10,283,11
2009-04-14,7,5,0.0,7.8,2,2,59,12:14 AM,09:05 AM,06:19 AM,07:36 PM,3,4,6,4,17,76,82,2.0,1016,7,9,99,11
2009-04-15,11,4,0.0,11.6,3,3,52,01:05 AM,09:59 AM,06:17 AM,07:37 PM,4,6,8,6,21,49,79,0.0,1016,11,10,72,13
2009-04-16,16,3,0.0,11.6,3,3,44,01:48 AM,10:58 AM,06:16 AM,07:38 PM,4,8,10,8,13,21,68,0.0,1025,16,10,165,8
2009-04-17,19,3,0.0,11.6,4,4,37,02:23 AM,11:59 AM,06:14 AM,07:39 PM,6,12,12,12,12,19,68,0.0,1023,19,9,233,7
2009-04-18,23,8,0.0,11.6,5,5,29,02:54 AM,01:01 PM,06:13 AM,07:40 PM,8,16,16,16,16,28,59,0.0,1015,23,10,253,10
2009-04-19,16,6,0.0,11.6,4,4,22,03:20 AM,02:04 PM,06:11 AM,07:41 PM,6,11,12,11,15,36,70,0.0,1018,16,10,83,11
