date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-4,-11,0.0,8.7,2,2,31,11:07 AM,10:50 PM,08:22 AM,05:39 PM,-14,-15,-8,-15,27,17,65,0.0,1023,-4,10,310,18
2009-01-02,-1,-9,0.3,3.4,1,1,38,11:29 AM,11:54 PM,08:22 AM,05:40 PM,-7,-9,-5,-9,18,72,83,0.4,1013,-1,8,219,10
2009-01-03,1,-5,0.0,8.7,2,2,45,11:51 AM,No moonset,08:22 AM,05:41 PM,-5,-8,-2,-8,33,14,82,0.0,1015,1,10,296,19
2009-01-04,3,-7,0.0,8.7,2,2,52,12:14 PM,01:00 AM,08:22 AM,05:42 PM,-7,-7,-3,-7,17,14,76,0.0,1019,3,10,282,10
2009-01-05,4,-1,0.0,7.0,2,2,60,12:42 PM,02:10 AM,08:22 AM,05:43 PM,-0,-2,1,-2,18,39,89,0.1,1015,4,8,293,10
2009-01-06,-0,-4,0.0,7.0,2,2,67,01:16 PM,03:23 AM,08:22 AM,05:44 PM,-6,-3,-1,-3,9,47,72,0.0,1016,-0,10,145,6
2009-01-07,2,-2,0.0,3.5,1,1,74,01:58 PM,04:39 AM,08:21 AM,05:45 PM,0,-3,1,-3,22,92,97,1.8,995,2,8,149,14
2009-01-08,1,-3,0.0,3.5,2,2,82,02:53 PM,05:55 AM,08:21 AM,05:46 PM,-3,-6,-1,-6,37,60,85,0.1,997,1,10,258,23
2009-01-09,-1,-5,0.0,8.7,2,2,89,04:01 PM,07:04 AM,08:21 AM,05:47 PM,-8,-9,-3,-9,27,23,72,0.0,1016,-1,10,303,18
2009-01-10,-4,-6,0.8,5.2,1,1,96,05:18 PM,08:03 AM,08:21 AM,05:48 PM,-8,-8,-5,-8,13,70,82,1.0,1023,-4,9,169,9
2009-01-11,-2,-7,1.2,3.5,1,1,100,06:39 PM,08:50 AM,08:21 AM,05:49 PM,-5,-8,-4,-8,18,70,91,1.4,1013,-2,8,253,12
2009-01-12,-1,-8,0.0,8.7,2,2,89,07:59 PM,09:27 AM,08:20 AM,05:50 PM,-8,-9,-5,-9,14,19,82,0.0,1022,-1,10,299,9
2009-01-13,2,-7,0.0,8.7,2,2,82,09:15 PM,09:57 AM,08:20 AM,05:51 PM,-4,-5,-2,-5,16,48,88,0.0,1017,2,8,191,9
