date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-4,-10,0.0,8.7,2,2,31,11:09 AM,10:52 PM,08:22 AM,05:42 PM,-14,-14,-7,-14,28,22,58,0.0,1024,-4,10,304,19
2009-01-02,-1,-8,0.1,5.2,2,2,38,11:31 AM,11:56 PM,08:22 AM,05:43 PM,-8,-8,-4,-8,21,57,75,0.2,1013,-1,9,213,11
2009-01-03,2,-5,0.0,8.7,2,2,45,11:53 AM,No moonset,08:22 AM,05:44 PM,-5,-7,-2,-7,31,4,77,0.0,1016,2,10,295,19
2009-01-04,4,-6,0.0,8.7,2,2,52,12:17 PM,01:02 AM,08:22 AM,05:45 PM,-8,-6,-2,-6,20,18,61,0.0,1019,4,10,278,12
2009-01-05,6,-1,0.0,8.7,2,2,60,12:44 PM,02:11 AM,08:22 AM,05:46 PM,-0,-1,2,-1,18,46,87,0.0,1015,6,8,297,10
2009-01-06,1,-2,0.2,5.2,2,2,67,01:19 PM,03:24 AM,08:22 AM,05:47 PM,-6,-3,-1,-3,12,52,69,2.0,1016,1,9,95,8
2009-01-07,3,-1,0.0,3.5,1,1,74,02:01 PM,04:40 AM,08:22 AM,05:48 PM,1,-3,1,-3,26,92,97,6.2,995,3,8,145,16
2009-01-08,1,-3,0.0,3.5,1,1,82,02:56 PM,05:56 AM,08:22 AM,05:49 PM,-3,-6,-0,-6,39,69,85,0.0,999,1,10,258,24
2009-01-09,-0,-4,0.0,3.5,2,2,89,04:04 PM,07:05 AM,08:22 AM,05:50 PM,-7,-8,-2,-8,25,44,70,0.1,1017,-0,10,300,17
2009-01-10,-3,-6,2.4,3.5,1,1,96,05:21 PM,08:04 AM,08:22 AM,05:51 PM,-6,-7,-4,-7,14,74,84,4.4,1023,-3,7,167,10
