date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-5,-12,0.0,8.7,2,2,31,11:09 AM,10:52 PM,08:24 AM,05:41 PM,-14,-16,-9,-16,29,27,68,0.0,1024,-5,10,309,20
2009-01-02,-1,-10,0.3,5.2,1,1,38,11:31 AM,11:56 PM,08:24 AM,05:42 PM,-7,-9,-5,-9,19,67,85,0.3,1013,-1,8,216,11
2009-01-03,0,-6,0.0,8.7,2,2,45,11:53 AM,No moonset,08:24 AM,05:43 PM,-6,-9,-3,-9,35,11,84,0.0,1016,0,10,301,21
2009-01-04,3,-8,0.0,8.7,2,2,52,12:16 PM,01:02 AM,08:24 AM,05:44 PM,-7,-8,-3,-8,20,15,75,0.0,1019,3,10,283,11
2009-01-05,4,-2,0.0,8.7,2,2,60,12:44 PM,02:12 AM,08:24 AM,05:45 PM,-1,-2,1,-2,20,49,88,0.1,1015,4,7,303,12
2009-01-06,-0,-4,1.2,8.7,2,2,67,01:17 PM,03:26 AM,08:24 AM,05:46 PM,-7,-4,-2,-4,9,43,69,1.5,1016,-0,10,157,6
2009-01-07,2,-3,1.1,3.5,1,1,74,02:00 PM,04:41 AM,08:23 AM,05:47 PM,-1,-4,-0,-4,22,93,97,4.6,995,2,7,149,14
2009-01-08,-0,-4,0.1,3.5,1,1,82,02:55 PM,05:57 AM,08:23 AM,05:48 PM,-3,-7,-1,-7,37,74,87,0.1,998,-0,9,262,24
2009-01-09,-2,-6,0.0,7.0,2,2,89,04:02 PM,07:07 AM,08:23 AM,05:49 PM,-8,-10,-4,-10,27,36,77,0.1,1016,-2,10,306,18
2009-01-10,-5,-7,5.1,3.5,2,2,96,05:20 PM,08:05 AM,08:23 AM,05:50 PM,-8,-9,-6,-9,13,73,86,6.1,1023,-5,6,178,9
2009-01-11,-3,-8,0.0,3.5,1,1,100,06:41 PM,08:52 AM,08:23 AM,05:51 PM,-6,-10,-5,-10,19,66,92,0.0,1014,-3,7,248,13
2009-01-12,-1,-9,0.0,8.7,2,2,89,08:01 PM,09:29 AM,08:22 AM,05:52 PM,-8,-10,-6,-10,15,22,83,0.0,1022,-1,10,293,10
2009-01-13,1,-7,0.0,7.0,2,2,82,09:17 PM,09:59 AM,08:22 AM,05:53 PM,-4,-6,-3,-6,18,53,89,0.1,1017,1,8,190,10
2009-01-14,-3,-11,0.1,8.7,2,2,75,10:29 PM,10:25 AM,08:22 AM,05:54 PM,-12,-15,-9,-15,23,36,76,0.1,1019,-3,10,283,16
2009-01-15,-8,-12,0.6,3.5,1,1,68,11:38 PM,10:49 AM,08:21 AM,05:55 PM,-12,-15,-10,-15,17,79,82,0.7,1024,-8,8,187,12
2009-01-16,-10,-15,0.1,5.2,2,2,60,No moonrise,11:12 AM,08:21 AM,05:56 PM,-17,-19,-12,-19,21,45,71,0.1,1033,-10,9,284,14
2009-01-17,-9,-18,0.0,7.0,2,2,53,12:44 AM,11:36 AM,08:20 AM,05:57 PM,-16,-18,-13,-18,11,35,80,0.0,1033,-9,10,226,8
2009-01-18,-3,-11,1.3,7.0,1,1,46,01:50 AM,12:02 PM,08:20 AM,05:58 PM,-7,-10,-6,-10,14,74,92,1.5,1015,-3,6,145,9
2009-01-19,-2,-11,1.1,8.3,1,1,38,02:55 AM,12:31 PM,08:19 AM,06:00 PM,-7,-10,-6,-10,13,42,94,1.2,1005,-2,4,272,7
2009-01-20,-4,-10,0.0,9.8,2,2,31,03:58 AM,01:07 PM,08:19 AM,06:01 PM,-9,-13,-7,-13,24,18,86,0.0,1007,-4,8,332,15
2009-01-21,-6,-12,0.0,9.8,1,1,24,04:58 AM,01:48 PM,08:18 AM,06:02 PM,-10,-15,-9,-15,22,17,91,0.0,1014,-6,8,299,14
