date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-1,-6,0.0,8.7,2,2,31,11:10 AM,10:55 PM,08:20 AM,05:49 PM,-16,-8,-3,-8,21,4,39,0.0,1025,-1,10,296,15
2009-01-02,3,-3,0.0,7.0,2,2,38,11:33 AM,11:58 PM,08:20 AM,05:49 PM,-5,-3,1,-3,27,33,64,0.0,1015,3,10,211,16
2009-01-03,4,-2,0.0,8.7,2,2,45,11:56 AM,No moonset,08:20 AM,05:50 PM,-5,-2,1,-2,19,7,62,0.0,1018,4,10,294,12
2009-01-04,5,-3,0.0,8.7,2,2,52,12:21 PM,01:03 AM,08:20 AM,05:51 PM,-5,-1,1,-1,14,26,64,0.0,1020,5,10,271,9
2009-01-05,8,3,0.0,8.7,3,3,60,12:50 PM,02:11 AM,08:20 AM,05:52 PM,3,4,5,4,14,45,82,0.0,1016,8,9,281,9
2009-01-06,4,2,0.0,3.5,1,1,67,01:25 PM,03:23 AM,08:20 AM,05:53 PM,-2,0,3,0,19,84,71,0.8,1015,4,8,93,13
2009-01-07,8,4,0.0,3.5,2,2,74,02:09 PM,04:37 AM,08:20 AM,05:54 PM,5,3,6,3,21,97,94,1.3,995,8,7,140,13
2009-01-08,5,-1,0.0,8.7,2,2,82,03:04 PM,05:52 AM,08:20 AM,05:55 PM,-2,-2,3,-2,35,15,72,0.0,1001,5,10,265,21
2009-01-09,2,-2,0.0,8.7,2,2,89,04:12 PM,07:01 AM,08:20 AM,05:56 PM,-8,-5,-0,-5,25,12,54,0.0,1018,2,10,285,18
2009-01-10,5,-1,0.0,5.2,1,1,96,05:29 PM,08:01 AM,08:20 AM,05:57 PM,-3,-1,2,-1,13,75,73,0.3,1022,5,8,117,9
2009-01-11,5,-2,0.0,7.0,2,2,100,06:48 PM,08:49 AM,08:20 AM,05:58 PM,-1,-2,2,-2,24,63,84,1.1,1013,5,9,300,16
2009-01-12,3,-3,0.0,8.7,2,2,89,08:06 PM,09:27 AM,08:19 AM,05:59 PM,-7,-4,-0,-4,16,20,59,0.0,1023,3,10,254,12
2009-01-13,5,-1,0.0,9.8,2,2,82,09:21 PM,09:59 AM,08:19 AM,06:00 PM,-1,-1,2,-1,17,17,78,0.0,1018,5,10,192,10
2009-01-14,1,-5,0.0,9.8,2,2,75,10:31 PM,10:26 AM,08:19 AM,06:01 PM,-12,-7,-2,-7,20,17,47,0.0,1019,1,10,273,14
2009-01-15,-1,-6,0.0,4.9,2,2,68,11:39 PM,10:51 AM,08:18 AM,06:02 PM,-11,-8,-3,-8,22,66,56,0.0,1023,-1,10,288,17
2009-01-16,-7,-10,0.0,9.9,2,2,60,No moonrise,11:16 AM,08:18 AM,06:03 PM,-19,-16,-9,-16,25,13,44,0.0,1035,-7,10,300,19
2009-01-17,-5,-12,0.0,9.9,2,2,53,12:44 AM,11:41 AM,08:18 AM,06:04 PM,-19,-13,-8,-13,15,28,44,0.0,1033,-5,10,246,11
2009-01-18,3,-3,0.0,8.3,2,2,46,01:49 AM,12:08 PM,08:17 AM,06:05 PM,-7,-2,0,-2,15,72,58,0.0,1014,3,10,188,10
2009-01-19,2,-3,0.0,8.3,2,2,38,02:52 AM,12:39 PM,08:17 AM,06:06 PM,-3,-3,-0,-3,13,42,82,0.0,1005,2,10,146,9
2009-01-20,-1,-6,0.0,9.9,2,2,31,03:54 AM,01:16 PM,08:16 AM,06:07 PM,-9,-9,-3,-9,24,12,64,0.0,1007,-1,10,335,18
2009-01-21,-3,-7,0.0,9.9,2,2,24,04:53 AM,01:58 PM,08:16 AM,06:09 PM,-12,-10,-4,-10,22,13,56,0.0,1015,-3,10,299,16
2009-01-22,4,-4,0.0,10.0,2,2,17,05:48 AM,02:46 PM,08:15 AM,06:10 PM,-8,-4,0,-4,20,4,57,0.0,1018,4,10,241,12
2009-01-23,7,-1,0.0,10.0,2,2,9,06:36 AM,03:42 PM,08:14 AM,06:11 PM,-0,1,3,1,20,20,77,0.0,1015,7,10,198,11
2009-01-24,5,-3,0.1,9.9,2,2,2,07:18 AM,04:40 PM,08:14 AM,06:12 PM,-3,-2,2,-2,28,38,70,0.1,1018,5,10,312,18
2009-01-25,-1,-6,0.0,10.0,2,2,0,07:54 AM,05:42 PM,08:13 AM,06:13 PM,-15,-5,-3,-5,9,39,39,0.0,1027,-1,10,269,7
