date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-1,-6,0.0,8.7,2,2,31,11:08 AM,10:53 PM,08:18 AM,05:46 PM,-14,-9,-3,-9,26,6,43,0.0,1024,-1,10,305,20
2009-01-02,4,-3,0.0,7.0,2,2,38,11:31 AM,11:56 PM,08:19 AM,05:47 PM,-5,-3,1,-3,28,32,63,0.0,1015,4,10,220,18
2009-01-03,4,-1,0.0,8.7,2,2,45,11:53 AM,No moonset,08:19 AM,05:47 PM,-5,-3,2,-3,28,5,62,0.0,1017,4,10,295,18
2009-01-04,5,-2,0.0,8.7,2,2,52,12:18 PM,01:00 AM,08:19 AM,05:48 PM,-6,-2,2,-2,20,24,60,0.0,1020,5,10,277,13
2009-01-05,8,4,0.0,8.7,3,3,60,12:47 PM,02:09 AM,08:19 AM,05:49 PM,3,4,6,4,17,49,80,0.0,1015,8,10,284,11
2009-01-06,5,3,0.0,3.5,1,1,67,01:22 PM,03:21 AM,08:19 AM,05:50 PM,-2,0,4,0,22,83,69,2.3,1015,5,10,93,15
2009-01-07,9,5,0.0,3.5,2,2,74,02:06 PM,04:36 AM,08:19 AM,05:51 PM,6,4,7,4,25,99,94,3.1,995,9,8,184,15
2009-01-08,6,-0,0.0,8.7,2,2,82,03:01 PM,05:51 AM,08:18 AM,05:52 PM,-2,-2,3,-2,40,13,69,0.0,1001,6,10,267,26
2009-01-09,2,-1,0.0,8.7,2,2,89,04:09 PM,07:00 AM,08:18 AM,05:53 PM,-7,-5,0,-5,29,14,56,0.0,1018,2,10,288,21
2009-01-10,4,-1,0.0,5.2,1,1,96,05:26 PM,07:59 AM,08:18 AM,05:54 PM,-2,-1,2,-1,16,73,74,3.1,1022,4,10,164,10
2009-01-11,6,-2,0.0,5.2,1,1,100,06:45 PM,08:47 AM,08:18 AM,05:55 PM,-0,-2,2,-2,27,66,85,2.6,1013,6,9,295,19
2009-01-12,2,-2,0.0,8.7,2,2,89,08:04 PM,09:25 AM,08:18 AM,05:56 PM,-7,-4,-1,-4,18,21,60,0.0,1022,2,10,299,14
2009-01-13,5,-0,0.0,7.0,2,2,82,09:18 PM,09:57 AM,08:17 AM,05:57 PM,-1,0,3,0,18,27,76,0.0,1018,5,10,159,11
2009-01-14,2,-5,0.0,8.7,2,2,75,10:29 PM,10:24 AM,08:17 AM,05:58 PM,-12,-7,-2,-7,23,18,49,0.0,1019,2,10,282,17
2009-01-15,0,-6,0.1,3.5,1,1,68,11:37 PM,10:49 AM,08:17 AM,05:59 PM,-9,-8,-3,-8,22,63,60,0.1,1023,0,10,290,17
2009-01-16,-7,-10,0.0,9.8,2,2,60,No moonrise,11:13 AM,08:16 AM,06:00 PM,-17,-15,-8,-15,26,12,48,0.0,1034,-7,10,300,20
2009-01-17,-4,-11,0.0,9.9,2,2,53,12:42 AM,11:39 AM,08:16 AM,06:01 PM,-17,-14,-8,-14,18,28,48,0.0,1033,-4,10,253,13
2009-01-18,3,-2,0.1,4.9,1,1,46,01:47 AM,12:06 PM,08:15 AM,06:02 PM,-5,-2,1,-2,19,82,64,0.2,1015,3,10,210,12
2009-01-19,3,-2,1.4,8.3,2,2,38,02:50 AM,12:36 PM,08:15 AM,06:04 PM,-2,-3,0,-3,15,36,82,1.7,1005,3,9,249,10
2009-01-20,-1,-5,0.0,9.9,2,2,31,03:52 AM,01:13 PM,08:14 AM,06:05 PM,-8,-9,-3,-9,26,13,68,0.0,1006,-1,10,331,20
2009-01-21,-3,-6,0.0,9.9,2,2,24,04:51 AM,01:55 PM,08:14 AM,06:06 PM,-11,-10,-4,-10,26,11,58,0.0,1015,-3,10,301,20
2009-01-22,4,-3,0.0,9.9,2,2,17,05:46 AM,02:43 PM,08:13 AM,06:07 PM,-8,-4,0,-4,25,4,55,0.0,1017,4,10,251,16
2009-01-23,7,0,0.0,9.9,2,2,9,06:34 AM,03:38 PM,08:12 AM,06:08 PM,-0,1,4,1,24,24,75,0.0,1015,7,10,208,13
2009-01-24,6,-3,0.1,10.0,2,2,2,07:17 AM,04:37 PM,08:12 AM,06:09 PM,-3,-2,2,-2,31,40,69,0.1,1017,6,10,309,20
2009-01-25,-1,-6,0.0,9.9,2,2,0,07:52 AM,05:39 PM,08:11 AM,06:10 PM,-15,-6,-3,-6,11,37,40,0.0,1027,-1,10,265,8
2009-01-26,-0,-4,0.0,10.0,2,2,0,08:22 AM,06:41 PM,08:10 AM,06:12 PM,-11,-6,-2,-6,13,47,52,0.0,1030,-0,10,308,9
2009-01-27,-1,-2,0.8,8.3,1,1,5,08:49 AM,07:44 PM,08:10 AM,06:13 PM,-6,-4,-1,-4,10,73,71,1.0,1031,-1,8,148,7
2009-01-28,9,-1,0.0,5.0,1,1,12,09:13 AM,08:46 PM,08:09 AM,06:14 PM,3,-1,3,-1,41,84,96,3.6,1013,9,10,176,22
2009-01-29,1,-3,0.0,10.1,2,2,20,09:36 AM,09:49 PM,08:08 AM,06:15 PM,-5,-5,-1,-5,22,0,75,0.0,1015,1,10,291,14
2009-01-30,3,-2,0.4,8.3,2,2,27,09:59 AM,10:53 PM,08:07 AM,06:16 PM,-3,-2,1,-2,16,31,78,0.5,1014,3,9,258,10
2009-01-31,-2,-4,0.0,10.1,2,2,31,10:22 AM,11:59 PM,08:06 AM,06:17 PM,-11,-9,-3,-9,26,7,52,0.0,1017,-2,10,286,20
2009-02-01,9,-0,0.0,10.1,2,2,43,10:49 AM,No moonset,08:05 AM,06:19 PM,-1,1,5,1,38,9,65,0.0,1016,9,10,219,21
2009-02-02,10,3,0.0,10.2,3,3,50,11:21 AM,01:08 AM,08:04 AM,06:20 PM,3,3,6,3,22,21,84,0.0,1014,10,10,209,12
2009-02-03,3,-0,3.1,5.1,1,1,58,11:59 AM,02:19 AM,08:04 AM,06:21 PM,-0,-3,1,-3,29,95,88,3.9,1008,3,7,132,19
2009-02-04,-1,-5,0.0,10.2,2,2,66,12:47 PM,03:32 AM,08:03 AM,06:22 PM,-5,-7,-2,-7,22,44,84,0.0,1016,-1,10,257,15
2009-02-05,-6,-9,0.0,10.0,2,2,73,01:47 PM,04:41 AM,08:02 AM,06:23 PM,-10,-14,-7,-14,29,25,82,0.0,1028,-6,10,311,21
2009-02-06,0,-8,0.0,10.2,2,2,81,02:58 PM,05:43 AM,08:01 AM,06:24 PM,-8,-8,-4,-8,18,15,73,0.0,1030,0,10,239,11
2009-02-07,7,-2,0.0,10.7,2,2,88,04:15 PM,06:35 AM,07:59 AM,06:26 PM,1,1,4,1,27,12,82,0.0,1025,7,10,194,14
2009-02-08,14,5,0.0,10.7,3,3,96,05:34 PM,07:18 AM,07:58 AM,06:27 PM,5,6,9,6,36,18,80,0.0,1018,14,10,281,18
2009-02-09,7,1,0.0,10.7,2,2,100,06:50 PM,07:52 AM,07:57 AM,06:28 PM,-1,2,4,2,15,9,69,0.0,1029,7,10,255,8
2009-02-10,10,3,0.0,5.4,2,2,89,08:04 PM,08:22 AM,07:56 AM,06:29 PM,5,5,7,5,20,76,89,0.1,1024,10,8,191,10
2009-02-11,13,8,0.0,8.5,4,4,82,09:15 PM,08:48 AM,07:55 AM,06:30 PM,9,9,11,9,33,53,88,0.1,1013,13,8,208,16
2009-02-12,13,6,0.0,10.8,4,4,74,10:23 PM,09:14 AM,07:54 AM,06:31 PM,4,7,10,7,62,36,65,0.0,1001,13,10,261,34
2009-02-13,6,3,0.0,7.0,2,2,67,11:30 PM,09:39 AM,07:53 AM,06:33 PM,-1,1,5,1,36,40,66,0.0,1013,6,10,293,22
2009-02-14,6,-0,0.8,10.1,2,2,59,No moonrise,10:06 AM,07:52 AM,06:34 PM,-4,0,3,0,15,31,62,0.9,1015,6,9,301,9
2009-02-15,5,-1,0.0,10.9,2,2,51,12:36 AM,10:36 AM,07:50 AM,06:35 PM,-5,-2,2,-2,24,17,61,0.0,1018,5,10,315,16
2009-02-16,4,-2,0.0,10.9,2,2,44,01:40 AM,11:10 AM,07:49 AM,06:36 PM,-7,-3,1,-3,22,23,57,0.0,1021,4,10,343,15
2009-02-17,4,-3,0.0,10.9,2,2,36,02:41 AM,11:51 AM,07:48 AM,06:37 PM,-7,-3,0,-3,17,11,57,0.0,1024,4,10,292,11
2009-02-18,7,0,0.0,7.0,2,2,29,03:39 AM,12:37 PM,07:46 AM,06:38 PM,1,-0,4,-0,34,61,81,3.6,1012,7,10,189,20
2009-02-19,9,-1,0.0,8.5,3,3,21,04:29 AM,01:30 PM,07:45 AM,06:40 PM,2,1,5,1,34,56,78,0.0,999,9,9,272,22
2009-02-20,1,-3,0.0,10.1,2,2,14,05:14 AM,02:27 PM,07:44 AM,06:41 PM,-11,-8,-1,-8,39,37,46,0.0,1012,1,10,279,29
2009-02-21,4,-2,0.0,10.1,2,2,6,05:52 AM,03:29 PM,07:43 AM,06:42 PM,-8,-4,1,-4,24,16,54,0.0,1024,4,10,243,16
2009-02-22,8,-1,0.0,8.6,2,2,0,06:24 AM,04:31 PM,07:41 AM,06:43 PM,0,-1,3,-1,36,41,81,1.0,1016,8,8,235,22
2009-02-23,3,-2,0.0,11.0,2,2,0,06:52 AM,05:34 PM,07:40 AM,06:44 PM,-9,-6,-0,-6,36,21,52,0.0,1021,3,10,295,26
2009-02-24,3,-5,0.0,11.1,2,2,0,07:17 AM,06:37 PM,07:38 AM,06:45 PM,-11,-7,-1,-7,28,9,50,0.0,1027,3,10,312,21
2009-02-25,4,-3,0.0,11.1,2,2,1,07:41 AM,07:40 PM,07:37 AM,06:46 PM,-8,-2,1,-2,13,14,54,0.0,1031,4,10,252,8
2009-02-26,9,2,0.0,11.1,3,3,9,08:04 AM,08:44 PM,07:36 AM,06:47 PM,2,2,5,2,24,15,78,0.0,1027,9,10,186,13
2009-02-27,13,6,0.0,10.1,4,4,16,08:27 AM,09:51 PM,07:34 AM,06:49 PM,7,7,10,7,48,41,83,0.0,1018,13,10,185,26
2009-02-28,10,2,0.0,10.1,2,2,24,08:54 AM,10:59 PM,07:33 AM,06:50 PM,1,1,5,1,30,49,75,0.6,1020,10,9,176,20
2009-03-01,3,1,0.0,5.6,1,1,30,09:24 AM,No moonset,07:31 AM,06:51 PM,1,-3,2,-3,34,100,92,13.4,1016,3,7,29,23
2009-03-02,-1,-8,0.0,5.6,1,1,37,10:00 AM,12:10 AM,07:30 AM,06:52 PM,-5,-11,-4,-11,40,98,95,0.6,1012,-1,8,253,28
2009-03-03,-5,-11,0.0,8.6,2,2,45,10:44 AM,01:22 AM,07:28 AM,06:53 PM,-9,-15,-8,-15,32,31,89,0.0,1025,-5,10,313,21
2009-03-04,-1,-9,0.0,11.3,2,2,52,11:38 AM,02:30 AM,07:27 AM,06:54 PM,-7,-10,-5,-10,24,3,84,0.0,1030,-1,10,296,14
2009-03-05,4,-5,0.0,11.3,2,2,59,12:43 PM,03:34 AM,07:25 AM,06:55 PM,-2,-3,0,-3,22,9,85,0.0,1030,4,10,207,12
2009-03-06,12,4,0.0,11.3,3,3,67,01:55 PM,04:27 AM,07:24 AM,06:56 PM,5,5,8,5,36,19,83,0.1,1021,12,10,209,19
2009-03-07,16,10,0.0,10.1,4,4,74,03:11 PM,05:12 AM,07:22 AM,06:57 PM,9,10,12,10,29,37,86,0.0,1018,16,10,228,14
2009-03-08,15,10,0.0,7.2,4,4,81,04:26 PM,05:49 AM,07:21 AM,06:58 PM,10,12,13,12,30,55,81,0.0,1012,15,10,202,15
2009-03-09,12,7,0.0,8.7,3,3,88,05:40 PM,06:20 AM,07:19 AM,06:59 PM,6,8,10,8,26,53,79,0.4,1013,12,9,166,15
2009-03-10,7,5,0.0,7.3,2,2,96,06:51 PM,06:47 AM,07:17 AM,07:00 PM,3,3,6,3,19,81,82,0.0,1027,7,10,105,13
2009-03-11,12,6,0.0,7.3,2,2,100,08:01 PM,07:13 AM,07:16 AM,07:01 PM,8,7,10,7,33,74,89,0.3,1018,12,10,216,17
2009-03-12,7,2,0.0,8.8,2,2,90,09:09 PM,07:39 AM,07:14 AM,07:02 PM,-4,2,5,2,17,44,54,0.0,1030,7,10,298,11
2009-03-13,4,1,0.0,11.6,2,2,83,10:17 PM,08:05 AM,07:13 AM,07:03 PM,-4,-1,2,-1,18,65,62,0.3,1032,4,10,82,14
2009-03-14,7,1,0.0,7.4,1,1,75,11:23 PM,08:34 AM,07:11 AM,07:05 PM,-0,2,4,2,11,67,75,0.6,1026,7,8,141,8
