date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-4,-10,0.0,8.7,2,2,31,11:08 AM,10:50 PM,08:21 AM,05:40 PM,-14,-15,-8,-15,28,21,63,0.0,1023,-4,10,307,19
2009-01-02,-1,-9,0.2,5.2,1,1,38,11:29 AM,11:54 PM,08:21 AM,05:41 PM,-7,-8,-4,-8,20,65,79,0.3,1013,-1,9,218,11
2009-01-03,2,-5,0.0,8.7,2,2,45,11:51 AM,No moonset,08:21 AM,05:42 PM,-5,-7,-2,-7,33,11,79,0.0,1016,2,10,295,20
2009-01-04,4,-7,0.0,8.7,2,2,52,12:15 PM,01:00 AM,08:21 AM,05:43 PM,-7,-6,-2,-6,19,15,69,0.0,1019,4,10,279,11
2009-01-05,5,-1,0.0,8.7,2,2,60,12:42 PM,02:10 AM,08:21 AM,05:44 PM,0,-1,2,-1,18,46,88,0.1,1015,5,9,294,10
2009-01-06,0,-3,1.6,7.0,2,2,67,01:17 PM,03:23 AM,08:21 AM,05:45 PM,-6,-3,-1,-3,10,46,69,1.9,1016,0,9,140,7
2009-01-07,3,-1,0.0,3.5,1,1,74,01:59 PM,04:39 AM,08:21 AM,05:46 PM,1,-3,1,-3,25,91,97,4.4,995,3,8,147,15
2009-01-08,1,-3,0.0,3.5,2,2,82,02:54 PM,05:55 AM,08:21 AM,05:47 PM,-3,-6,-0,-6,38,61,85,0.0,998,1,10,258,24
2009-01-09,-0,-5,0.0,5.2,2,2,89,04:02 PM,07:04 AM,08:21 AM,05:48 PM,-7,-8,-3,-8,27,31,70,0.0,1016,-0,10,302,18
2009-01-10,-3,-6,4.1,3.5,1,1,96,05:19 PM,08:03 AM,08:21 AM,05:49 PM,-7,-7,-4,-7,13,73,82,4.9,1023,-3,7,167,9
2009-01-11,-2,-6,0.0,3.5,1,1,100,06:40 PM,08:50 AM,08:20 AM,05:50 PM,-4,-8,-3,-8,19,68,91,0.0,1013,-2,8,249,13
2009-01-12,-0,-8,0.0,8.7,2,2,89,08:00 PM,09:27 AM,08:20 AM,05:51 PM,-7,-8,-4,-8,15,16,81,0.0,1022,-0,10,294,10
2009-01-13,3,-6,0.0,7.0,2,2,82,09:16 PM,09:57 AM,08:20 AM,05:52 PM,-3,-4,-1,-4,15,46,87,0.0,1017,3,8,191,9
2009-01-14,-1,-10,0.0,8.7,2,2,75,10:27 PM,10:23 AM,08:19 AM,05:53 PM,-12,-13,-7,-13,24,26,69,0.0,1018,-1,10,281,16
2009-01-15,-7,-11,0.5,3.5,1,1,68,11:36 PM,10:47 AM,08:19 AM,05:54 PM,-12,-14,-8,-14,18,71,75,0.6,1024,-7,8,186,13
2009-01-16,-9,-14,0.1,5.2,2,2,60,No moonrise,11:11 AM,08:19 AM,05:55 PM,-16,-18,-11,-18,20,38,67,0.1,1033,-9,9,282,15
2009-01-17,-9,-16,0.0,7.0,2,2,53,12:42 AM,11:35 AM,08:18 AM,05:56 PM,-15,-15,-11,-15,10,34,74,0.0,1033,-9,10,229,8
2009-01-18,-2,-9,0.0,8.7,2,2,46,01:48 AM,12:01 PM,08:18 AM,05:58 PM,-6,-7,-4,-7,12,73,88,0.0,1015,-2,8,136,7
2009-01-19,-1,-8,1.2,5.3,1,1,38,02:52 AM,12:31 PM,08:17 AM,05:59 PM,-6,-7,-5,-7,12,48,93,1.4,1005,-1,4,274,7
2009-01-20,-3,-9,0.0,9.8,2,2,31,03:55 AM,01:06 PM,08:16 AM,06:00 PM,-8,-12,-6,-12,23,17,86,0.0,1006,-3,8,332,15
2009-01-21,-5,-11,0.0,9.9,2,2,24,04:55 AM,01:48 PM,08:16 AM,06:01 PM,-10,-14,-8,-14,22,17,88,0.0,1014,-5,10,296,14
2009-01-22,1,-9,0.0,9.9,2,2,17,05:50 AM,02:36 PM,08:15 AM,06:02 PM,-6,-9,-4,-9,23,28,90,0.0,1016,1,10,247,14
2009-01-23,5,-6,0.0,9.9,2,2,9,06:39 AM,03:32 PM,08:14 AM,06:03 PM,-1,-3,1,-3,21,26,90,0.0,1014,5,7,208,11
2009-01-24,3,-9,0.0,9.9,2,2,2,07:20 AM,04:31 PM,08:14 AM,06:05 PM,-6,-8,-2,-8,32,39,74,0.0,1017,3,9,309,21
2009-01-25,-4,-11,0.0,9.9,2,2,0,07:55 AM,05:34 PM,08:13 AM,06:06 PM,-13,-11,-7,-11,14,29,62,0.1,1027,-4,10,280,10
2009-01-26,-3,-10,0.0,10.0,2,2,0,08:24 AM,06:37 PM,08:12 AM,06:07 PM,-11,-11,-7,-11,13,38,74,0.0,1030,-3,10,296,8
2009-01-27,-3,-7,0.0,10.0,2,2,5,08:50 AM,07:41 PM,08:11 AM,06:08 PM,-8,-8,-5,-8,10,39,82,0.1,1031,-3,10,268,6
2009-01-28,2,-5,2.4,5.0,1,1,12,09:13 AM,08:44 PM,08:11 AM,06:09 PM,-2,-6,-1,-6,31,92,96,8.2,1013,2,7,143,18
2009-01-29,-1,-5,0.0,10.0,2,2,20,09:35 AM,09:48 PM,08:10 AM,06:11 PM,-6,-8,-3,-8,24,15,82,0.0,1014,-1,10,276,15
2009-01-30,0,-6,0.5,8.3,1,1,27,09:57 AM,10:52 PM,08:09 AM,06:12 PM,-4,-7,-2,-7,19,43,87,0.6,1013,0,7,248,12
2009-01-31,-3,-9,0.0,8.3,2,2,31,10:19 AM,12:00 AM,08:08 AM,06:13 PM,-10,-12,-6,-12,26,31,72,0.0,1016,-3,10,274,17
2009-02-01,4,-7,0.0,10.1,2,2,43,10:45 AM,No moonset,08:07 AM,06:14 PM,-2,-5,-1,-5,25,20,91,0.0,1014,4,9,224,13
2009-02-02,9,-2,0.1,10.1,2,2,50,11:16 AM,01:10 AM,08:06 AM,06:16 PM,0,0,3,0,17,28,86,0.1,1014,9,7,242,9
2009-02-03,-0,-4,2.3,5.1,1,1,58,11:53 AM,02:22 AM,08:05 AM,06:17 PM,-3,-6,-1,-6,24,92,92,2.7,1010,-0,6,184,16
2009-02-04,-3,-10,0.0,10.1,2,2,66,12:40 PM,03:36 AM,08:04 AM,06:18 PM,-10,-12,-6,-12,23,35,74,0.0,1017,-3,10,335,16
2009-02-05,-7,-13,0.0,6.7,1,1,73,01:40 PM,04:45 AM,08:03 AM,06:19 PM,-13,-18,-10,-18,28,39,82,0.0,1027,-7,10,312,18
2009-02-06,-2,-11,0.0,10.2,2,2,81,02:51 PM,05:47 AM,08:02 AM,06:20 PM,-9,-10,-6,-10,14,21,82,0.0,1029,-2,10,234,9
2009-02-07,6,-8,0.0,10.0,2,2,88,04:09 PM,06:38 AM,08:01 AM,06:22 PM,-2,-2,1,-2,18,34,86,0.0,1024,6,9,210,10
2009-02-08,9,-1,0.0,10.0,3,3,96,05:29 PM,07:20 AM,08:00 AM,06:23 PM,4,2,6,2,34,26,90,0.7,1017,9,10,281,19
2009-02-09,6,-2,0.0,10.7,2,2,100,06:47 PM,07:53 AM,07:58 AM,06:24 PM,-1,-1,2,-1,14,10,80,0.0,1028,6,10,274,9
2009-02-10,6,-1,0.0,6.9,2,2,89,08:02 PM,08:21 AM,07:57 AM,06:25 PM,1,2,3,2,11,64,88,0.0,1023,6,8,164,6
2009-02-11,15,3,0.0,10.7,3,3,82,09:14 PM,08:47 AM,07:56 AM,06:27 PM,8,8,9,8,14,44,93,0.0,1011,15,6,213,8
2009-02-12,12,4,0.0,5.4,2,2,74,10:23 PM,09:11 AM,07:55 AM,06:28 PM,5,4,8,4,53,73,80,0.5,997,12,9,257,32
2009-02-13,5,-3,0.0,10.8,2,2,67,11:31 PM,09:36 AM,07:54 AM,06:29 PM,-4,-3,2,-3,37,18,65,0.0,1011,5,10,309,23
2009-02-14,4,-3,0.1,10.8,2,2,59,No moonrise,10:01 AM,07:52 AM,06:30 PM,-8,-4,-0,-4,19,39,55,0.1,1014,4,9,296,13
2009-02-15,5,-4,0.0,10.8,2,2,51,12:38 AM,10:30 AM,07:51 AM,06:32 PM,-8,-4,0,-4,23,7,57,0.0,1018,5,10,324,16
2009-02-16,3,-4,0.0,10.8,2,2,44,01:43 AM,11:04 AM,07:50 AM,06:33 PM,-8,-5,-1,-5,22,17,61,0.0,1021,3,10,298,14
2009-02-17,4,-5,0.0,10.9,2,2,36,02:45 AM,11:44 AM,07:48 AM,06:34 PM,-9,-4,-1,-4,13,14,59,0.0,1024,4,10,295,9
