date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-3,-8,0.0,8.7,2,2,31,11:06 AM,10:50 PM,08:19 AM,05:41 PM,-13,-12,-5,-12,31,17,54,0.0,1023,-3,10,305,23
2009-01-02,1,-5,0.0,7.0,2,2,38,11:29 AM,11:54 PM,08:19 AM,05:42 PM,-7,-6,-1,-6,25,53,68,0.1,1014,1,10,229,15
2009-01-03,3,-2,0.0,8.7,2,2,45,11:51 AM,No moonset,08:19 AM,05:43 PM,-5,-5,0,-5,35,2,70,0.0,1016,3,10,291,22
2009-01-04,5,-4,0.0,8.7,2,2,52,12:15 PM,12:59 AM,08:19 AM,05:44 PM,-8,-4,0,-4,24,13,56,0.0,1019,5,10,280,15
2009-01-05,7,2,0.0,8.7,2,2,60,12:43 PM,02:08 AM,08:19 AM,05:44 PM,2,1,4,1,20,35,84,0.0,1015,7,9,286,12
2009-01-06,2,0,0.1,5.2,2,2,67,01:17 PM,03:21 AM,08:19 AM,05:45 PM,-4,-2,2,-2,19,57,68,0.1,1016,2,10,133,12
2009-01-07,6,3,0.0,3.5,1,1,74,02:00 PM,04:36 AM,08:19 AM,05:46 PM,4,1,4,1,28,89,95,1.4,995,6,6,142,17
2009-01-08,3,-1,0.0,7.0,2,2,82,02:55 PM,05:52 AM,08:19 AM,05:47 PM,-2,-5,1,-5,46,39,78,0.0,999,3,10,260,29
2009-01-09,1,-3,0.0,5.2,2,2,89,04:03 PM,07:01 AM,08:19 AM,05:48 PM,-7,-6,-1,-6,31,42,64,0.0,1016,1,10,298,22
2009-01-10,1,-3,0.0,5.2,1,1,96,05:20 PM,08:00 AM,08:19 AM,05:49 PM,-4,-5,-1,-5,17,68,79,0.1,1023,1,9,165,12
2009-01-11,3,-4,0.0,3.5,1,1,100,06:40 PM,08:47 AM,08:18 AM,05:50 PM,-2,-5,-0,-5,22,81,90,0.9,1013,3,8,284,15
2009-01-12,1,-5,0.0,8.7,2,2,89,08:00 PM,09:25 AM,08:18 AM,05:51 PM,-7,-7,-2,-7,19,19,73,0.0,1022,1,10,298,13
2009-01-13,4,-3,0.0,8.7,2,2,82,09:15 PM,09:56 AM,08:18 AM,05:53 PM,-2,-2,1,-2,17,32,81,0.2,1018,4,8,180,10
