date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-5,-12,0.0,8.7,2,2,31,11:09 AM,10:51 PM,08:23 AM,05:40 PM,-14,-16,-9,-16,28,27,68,0.0,1023,-5,10,310,19
2009-01-02,-1,-10,0.2,5.2,1,1,38,11:30 AM,11:56 PM,08:24 AM,05:41 PM,-7,-10,-5,-10,19,68,86,0.3,1013,-1,8,216,11
2009-01-03,0,-6,0.0,8.7,2,2,45,11:52 AM,No moonset,08:24 AM,05:42 PM,-5,-9,-3,-9,35,11,84,0.0,1016,0,10,301,21
2009-01-04,3,-8,0.0,8.7,2,2,52,12:15 PM,01:02 AM,08:24 AM,05:43 PM,-7,-8,-4,-8,19,19,78,0.0,1019,3,10,284,11
2009-01-05,4,-2,0.0,8.7,2,2,60,12:43 PM,02:11 AM,08:24 AM,05:44 PM,-1,-3,1,-3,20,51,89,0.0,1015,4,7,301,12
2009-01-06,-0,-4,2.2,7.0,2,2,67,01:17 PM,03:25 AM,08:23 AM,05:45 PM,-7,-5,-2,-5,9,52,71,2.5,1016,-0,9,157,6
2009-01-07,2,-3,0.0,3.5,1,1,74,01:59 PM,04:41 AM,08:23 AM,05:46 PM,-1,-4,-0,-4,21,93,97,6.9,995,2,6,149,14
2009-01-08,-0,-4,0.0,3.5,1,1,82,02:54 PM,05:57 AM,08:23 AM,05:47 PM,-3,-7,-1,-7,37,72,87,0.0,998,-0,10,262,23
2009-01-09,-2,-6,0.0,7.0,2,2,89,04:01 PM,07:07 AM,08:23 AM,05:48 PM,-8,-10,-4,-10,27,28,77,0.0,1016,-2,10,305,18
2009-01-10,-5,-7,5.1,5.2,2,2,96,05:19 PM,08:05 AM,08:23 AM,05:49 PM,-8,-10,-6,-10,13,71,87,6.0,1023,-5,7,178,9
2009-01-11,-3,-8,0.9,3.5,1,1,100,06:40 PM,08:52 AM,08:23 AM,05:50 PM,-6,-10,-5,-10,19,66,93,1.0,1014,-3,7,249,13
2009-01-12,-1,-9,0.0,8.7,2,2,89,08:00 PM,09:29 AM,08:22 AM,05:51 PM,-9,-10,-6,-10,15,21,83,0.0,1022,-1,10,295,9
2009-01-13,1,-7,0.0,7.0,2,2,82,09:16 PM,09:59 AM,08:22 AM,05:52 PM,-4,-6,-3,-6,18,53,89,0.0,1017,1,8,190,10
2009-01-14,-4,-12,0.1,8.7,2,2,75,10:28 PM,10:25 AM,08:21 AM,05:53 PM,-12,-15,-9,-15,23,38,76,0.1,1019,-4,10,283,16
2009-01-15,-8,-12,0.6,3.5,1,1,68,11:37 PM,10:48 AM,08:21 AM,05:54 PM,-12,-16,-10,-16,17,77,82,0.7,1024,-8,8,187,12
