date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-5,-13,0.0,8.7,2,2,31,11:11 AM,10:53 PM,08:25 AM,05:43 PM,-14,-17,-9,-17,30,29,69,0.0,1024,-5,10,309,21
2009-01-02,-1,-10,0.0,5.2,1,1,38,11:32 AM,11:58 PM,08:25 AM,05:44 PM,-7,-9,-5,-9,21,66,85,0.0,1013,-1,9,219,12
2009-01-03,-0,-6,0.0,8.7,2,2,45,11:54 AM,No moonset,08:25 AM,05:45 PM,-6,-10,-3,-10,37,14,84,0.0,1016,-0,10,305,22
2009-01-04,2,-8,0.0,8.7,2,2,52,12:18 PM,01:04 AM,08:25 AM,05:45 PM,-8,-8,-3,-8,21,24,73,0.1,1019,2,10,287,12
2009-01-05,4,-2,0.0,8.7,2,2,60,12:45 PM,02:13 AM,08:25 AM,05:46 PM,-1,-3,1,-3,23,43,86,0.0,1015,4,9,307,13
2009-01-06,-0,-4,0.3,5.2,2,2,67,01:19 PM,03:27 AM,08:25 AM,05:47 PM,-8,-5,-2,-5,11,49,67,0.3,1016,-0,9,161,7
2009-01-07,1,-3,0.0,3.5,1,1,74,02:02 PM,04:42 AM,08:24 AM,05:48 PM,-1,-5,-0,-5,24,96,97,0.9,995,1,6,152,15
2009-01-08,-0,-4,0.1,3.5,1,1,82,02:57 PM,05:58 AM,08:24 AM,05:49 PM,-4,-8,-2,-8,40,83,86,0.1,998,-0,9,264,26
2009-01-09,-2,-6,0.1,3.5,2,2,89,04:04 PM,07:07 AM,08:24 AM,05:50 PM,-7,-10,-4,-10,28,57,77,0.1,1017,-2,10,307,19
2009-01-10,-5,-7,0.7,3.5,1,1,96,05:22 PM,08:06 AM,08:24 AM,05:51 PM,-7,-10,-6,-10,13,79,88,0.8,1023,-5,7,183,9
2009-01-11,-3,-8,0.0,3.5,1,1,100,06:43 PM,08:53 AM,08:24 AM,05:52 PM,-6,-11,-5,-11,21,69,92,0.0,1014,-3,8,249,15
2009-01-12,-1,-9,0.0,8.7,2,2,89,08:02 PM,09:30 AM,08:23 AM,05:53 PM,-9,-10,-6,-10,16,26,83,0.0,1022,-1,10,292,10
2009-01-13,1,-7,0.0,5.2,2,2,82,09:19 PM,10:00 AM,08:23 AM,05:55 PM,-5,-7,-3,-7,19,61,88,0.0,1017,1,9,191,11
2009-01-14,-4,-12,0.0,7.0,2,2,75,10:30 PM,10:26 AM,08:23 AM,05:56 PM,-12,-15,-9,-15,24,42,77,0.0,1019,-4,10,286,17
2009-01-15,-8,-13,0.1,3.5,1,1,68,11:39 PM,10:50 AM,08:22 AM,05:57 PM,-12,-15,-10,-15,16,80,84,0.1,1024,-8,10,187,11
2009-01-16,-11,-16,0.0,5.2,2,2,60,No moonrise,11:14 AM,08:22 AM,05:58 PM,-17,-20,-13,-20,23,48,72,0.0,1033,-11,10,288,16
2009-01-17,-10,-18,0.0,7.0,2,2,53,12:46 AM,11:38 AM,08:21 AM,05:59 PM,-16,-19,-14,-19,13,37,82,0.0,1033,-10,10,227,9
2009-01-18,-3,-11,0.4,6.6,2,2,46,01:51 AM,12:04 PM,08:21 AM,06:00 PM,-8,-11,-7,-11,16,75,93,0.4,1015,-3,7,106,10
2009-01-19,-3,-12,0.2,9.8,1,1,38,02:56 AM,12:33 PM,08:20 AM,06:01 PM,-8,-11,-7,-11,14,37,94,0.2,1006,-3,4,273,8
2009-01-20,-4,-10,0.0,9.8,2,2,31,03:59 AM,01:09 PM,08:20 AM,06:02 PM,-10,-14,-8,-14,26,20,86,0.0,1007,-4,9,335,17
2009-01-21,-6,-12,0.0,9.9,2,2,24,04:59 AM,01:50 PM,08:19 AM,06:04 PM,-11,-16,-9,-16,24,22,91,0.0,1014,-6,9,302,15
2009-01-22,-1,-10,0.0,8.3,1,1,17,05:54 AM,02:39 PM,08:18 AM,06:05 PM,-6,-10,-5,-10,22,41,93,0.0,1016,-1,7,252,13
2009-01-23,5,-5,0.0,9.9,2,2,9,06:42 AM,03:34 PM,08:18 AM,06:06 PM,-1,-4,0,-4,23,31,91,0.0,1013,5,7,217,12
2009-01-24,3,-11,0.0,9.9,2,2,2,07:24 AM,04:34 PM,08:17 AM,06:07 PM,-8,-11,-4,-11,32,41,76,0.0,1018,3,10,315,22
2009-01-25,-5,-13,0.0,9.9,2,2,0,07:58 AM,05:37 PM,08:16 AM,06:08 PM,-13,-14,-9,-14,14,31,75,0.0,1027,-5,9,285,10
2009-01-26,-6,-13,0.0,10.0,2,2,0,08:28 AM,06:40 PM,08:15 AM,06:10 PM,-11,-14,-10,-14,14,39,90,0.0,1030,-6,7,307,8
2009-01-27,-4,-9,0.1,10.0,2,2,5,08:53 AM,07:44 PM,08:15 AM,06:11 PM,-8,-10,-7,-10,11,46,91,0.1,1031,-4,8,276,6
2009-01-28,0,-6,0.6,5.0,1,1,12,09:16 AM,08:47 PM,08:14 AM,06:12 PM,-3,-8,-3,-8,31,93,97,0.7,1013,0,6,154,19
2009-01-29,-2,-7,0.0,10.0,2,2,20,09:38 AM,09:51 PM,08:13 AM,06:13 PM,-7,-10,-5,-10,27,30,87,0.0,1014,-2,9,282,17
2009-01-30,-1,-7,0.0,5.0,1,1,27,10:00 AM,10:56 PM,08:12 AM,06:15 PM,-6,-9,-4,-9,22,66,88,0.0,1014,-1,8,257,14
2009-01-31,-5,-10,0.0,10.0,2,2,31,10:22 AM,No moonset,08:11 AM,06:16 PM,-11,-14,-8,-14,26,36,77,0.0,1016,-5,10,273,17
2009-02-01,3,-7,0.0,10.0,2,2,43,10:48 AM,12:03 AM,08:10 AM,06:17 PM,-3,-7,-2,-7,26,43,96,0.0,1013,3,8,232,14
2009-02-02,6,-2,0.1,10.0,2,2,50,11:18 AM,01:13 AM,08:09 AM,06:18 PM,-1,-2,1,-2,18,39,87,0.1,1014,6,7,285,10
2009-02-03,-1,-4,0.3,5.1,1,1,58,11:56 AM,02:25 AM,08:08 AM,06:19 PM,-3,-7,-2,-7,21,97,92,0.3,1010,-1,9,191,14
2009-02-04,-5,-12,0.0,10.1,2,2,66,12:43 PM,03:39 AM,08:07 AM,06:21 PM,-11,-15,-8,-15,26,42,81,0.0,1018,-5,10,333,18
2009-02-05,-9,-14,0.0,6.7,1,1,73,01:43 PM,04:49 AM,08:06 AM,06:22 PM,-13,-20,-12,-20,29,44,88,0.0,1028,-9,10,320,20
2009-02-06,-2,-12,0.0,10.2,2,2,81,02:53 PM,05:51 AM,08:05 AM,06:23 PM,-10,-12,-7,-12,15,23,82,0.0,1029,-2,10,241,9
2009-02-07,6,-8,0.0,10.0,2,2,88,04:11 PM,06:42 AM,08:04 AM,06:24 PM,-3,-4,-0,-4,21,41,86,0.1,1024,6,9,217,12
2009-02-08,8,-2,0.0,10.0,2,2,96,05:32 PM,07:23 AM,08:03 AM,06:26 PM,3,0,5,0,37,36,91,0.5,1018,8,9,290,20
2009-02-09,4,-4,0.0,10.3,2,2,100,06:50 PM,07:57 AM,08:01 AM,06:27 PM,-3,-3,-0,-3,17,13,83,0.0,1028,4,10,276,10
2009-02-10,6,-2,0.0,6.8,2,2,89,08:05 PM,08:25 AM,08:00 AM,06:28 PM,1,0,2,0,14,61,89,0.0,1023,6,8,179,7
2009-02-11,14,4,0.0,8.5,2,2,82,09:17 PM,08:50 AM,07:59 AM,06:29 PM,7,7,8,7,18,72,95,0.0,1011,14,4,217,9
2009-02-12,12,3,0.0,5.4,2,2,74,10:26 PM,09:14 AM,07:58 AM,06:31 PM,4,2,6,2,54,77,83,0.0,998,12,10,263,33
2009-02-13,4,-4,0.0,10.8,2,2,67,11:35 PM,09:39 AM,07:57 AM,06:32 PM,-5,-5,1,-5,38,23,69,0.0,1012,4,9,315,26
2009-02-14,2,-4,0.0,8.5,2,2,59,No moonrise,10:04 AM,07:55 AM,06:33 PM,-9,-6,-2,-6,20,49,57,0.0,1015,2,10,305,14
2009-02-15,3,-5,0.0,10.8,2,2,51,12:41 AM,10:33 AM,07:54 AM,06:34 PM,-9,-7,-2,-7,27,7,59,0.0,1019,3,10,329,18
2009-02-16,2,-6,0.0,10.8,2,2,44,01:47 AM,11:07 AM,07:53 AM,06:36 PM,-9,-8,-3,-8,25,15,64,0.0,1022,2,10,342,17
2009-02-17,3,-7,0.0,10.9,2,2,36,02:48 AM,11:46 AM,07:51 AM,06:37 PM,-10,-6,-3,-6,14,14,60,0.0,1024,3,10,298,9
2009-02-18,2,-5,0.1,7.0,1,1,29,03:46 AM,12:32 PM,07:50 AM,06:38 PM,-4,-5,-1,-5,25,63,79,0.1,1010,2,8,169,15
2009-02-19,6,-6,0.0,10.1,2,2,21,04:37 AM,01:26 PM,07:49 AM,06:39 PM,-1,-3,1,-3,29,73,84,0.0,998,6,8,261,19
2009-02-20,-3,-8,0.0,5.5,1,1,14,05:21 AM,02:23 PM,07:47 AM,06:40 PM,-11,-13,-5,-13,38,84,62,0.1,1009,-3,7,278,28
2009-02-21,3,-5,0.0,11.0,2,2,6,05:58 AM,03:26 PM,07:46 AM,06:42 PM,-9,-7,-2,-7,23,32,59,0.0,1022,3,10,244,15
2009-02-22,1,-4,0.3,7.0,1,1,0,06:29 AM,04:29 PM,07:44 AM,06:43 PM,-4,-6,-1,-6,25,74,83,0.3,1016,1,7,217,16
2009-02-23,-2,-8,0.0,7.0,2,2,0,06:57 AM,05:33 PM,07:43 AM,06:44 PM,-11,-13,-5,-13,41,69,63,0.0,1020,-2,8,305,30
