date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-2,-6,0.0,8.7,2,2,31,11:07 AM,10:51 PM,08:18 AM,05:44 PM,-13,-10,-4,-10,31,9,49,0.0,1023,-2,10,307,24
2009-01-02,3,-3,0.0,7.0,2,2,38,11:29 AM,11:54 PM,08:18 AM,05:45 PM,-5,-3,1,-3,29,38,63,0.2,1015,3,10,229,19
2009-01-03,4,-0,0.0,8.7,2,2,45,11:52 AM,No moonset,08:18 AM,05:46 PM,-5,-4,2,-4,35,2,64,0.0,1017,4,10,294,23
2009-01-04,5,-2,0.0,8.7,2,2,52,12:17 PM,12:59 AM,08:18 AM,05:46 PM,-6,-3,2,-3,26,18,58,0.0,1020,5,10,280,17
2009-01-05,8,4,0.0,8.7,3,3,60,12:45 PM,02:08 AM,08:18 AM,05:47 PM,3,3,6,3,20,49,81,0.0,1015,8,10,286,13
2009-01-06,5,3,0.0,5.2,2,2,67,01:20 PM,03:20 AM,08:18 AM,05:48 PM,-2,-0,3,-0,24,70,68,0.2,1015,5,9,92,16
2009-01-07,9,5,0.0,3.5,2,2,74,02:04 PM,04:35 AM,08:18 AM,05:49 PM,6,4,7,4,27,97,94,0.4,995,9,7,190,17
2009-01-08,5,-0,0.0,8.7,2,2,82,02:59 PM,05:50 AM,08:18 AM,05:50 PM,-2,-3,3,-3,47,16,70,0.0,1000,5,10,267,31
2009-01-09,2,-1,0.0,7.0,2,2,89,04:06 PM,06:59 AM,08:18 AM,05:51 PM,-7,-5,0,-5,33,28,60,0.0,1017,2,10,292,24
2009-01-10,4,-1,0.0,7.0,1,1,96,05:23 PM,07:58 AM,08:17 AM,05:52 PM,-3,-2,1,-2,18,63,76,1.6,1022,4,10,150,12
2009-01-11,6,-2,0.0,3.5,1,1,100,06:43 PM,08:46 AM,08:17 AM,05:53 PM,-0,-3,2,-3,28,74,87,1.8,1013,6,9,291,20
2009-01-12,2,-3,0.0,8.7,2,2,89,08:02 PM,09:25 AM,08:17 AM,05:54 PM,-7,-5,-1,-5,21,22,65,0.0,1022,2,10,303,15
2009-01-13,5,-0,0.0,8.7,2,2,82,09:17 PM,09:56 AM,08:17 AM,05:55 PM,-1,-0,3,-0,20,24,76,1.1,1018,5,9,168,12
2009-01-14,3,-5,0.0,8.7,2,2,75,10:27 PM,10:23 AM,08:16 AM,05:56 PM,-11,-8,-3,-8,26,18,52,0.0,1018,3,10,289,20
2009-01-15,-0,-6,0.1,3.5,1,1,68,11:36 PM,10:48 AM,08:16 AM,05:57 PM,-9,-8,-3,-8,22,69,63,0.1,1023,-0,9,295,17
2009-01-16,-7,-10,0.0,8.7,2,2,60,No moonrise,11:12 AM,08:16 AM,05:59 PM,-16,-16,-8,-16,28,5,52,0.0,1034,-7,10,297,22
2009-01-17,-4,-11,0.0,9.9,2,2,53,12:41 AM,11:37 AM,08:15 AM,06:00 PM,-16,-14,-8,-14,19,27,53,0.0,1033,-4,10,253,14
2009-01-18,3,-2,0.3,4.9,1,1,46,01:46 AM,12:04 PM,08:15 AM,06:01 PM,-4,-3,1,-3,20,81,68,0.4,1015,3,9,213,13
2009-01-19,2,-2,0.0,8.3,2,2,38,02:49 AM,12:34 PM,08:14 AM,06:02 PM,-3,-3,-0,-3,17,36,83,0.0,1005,2,10,243,11
2009-01-20,-1,-5,0.0,9.9,2,2,31,03:51 AM,01:11 PM,08:14 AM,06:03 PM,-7,-9,-3,-9,28,20,74,0.0,1006,-1,10,331,21
2009-01-21,-3,-6,0.0,9.9,2,2,24,04:51 AM,01:53 PM,08:13 AM,06:04 PM,-10,-11,-4,-11,30,10,64,0.0,1014,-3,10,301,23
2009-01-22,4,-3,0.0,9.9,2,2,17,05:46 AM,02:41 PM,08:12 AM,06:05 PM,-7,-5,0,-5,30,5,60,0.0,1017,4,10,255,19
2009-01-23,7,1,0.0,9.9,2,2,9,06:34 AM,03:36 PM,08:12 AM,06:06 PM,-0,0,4,0,28,22,74,0.0,1015,7,10,212,15
2009-01-24,6,-4,0.0,10.0,2,2,2,07:16 AM,04:35 PM,08:11 AM,06:07 PM,-3,-3,2,-3,36,41,70,0.1,1017,6,9,308,23
2009-01-25,-1,-6,0.0,9.9,2,2,0,07:52 AM,05:38 PM,08:10 AM,06:09 PM,-14,-7,-3,-7,14,33,44,0.0,1027,-1,10,306,10
2009-01-26,-0,-5,0.0,10.0,2,2,0,08:22 AM,06:40 PM,08:10 AM,06:10 PM,-11,-7,-3,-7,15,38,54,0.0,1030,-0,10,300,11
2009-01-27,-1,-2,0.1,8.3,1,1,5,08:48 AM,07:43 PM,08:09 AM,06:11 PM,-7,-5,-1,-5,12,62,64,0.2,1031,-1,10,230,9
2009-01-28,8,-1,0.0,5.0,1,1,12,09:12 AM,08:45 PM,08:08 AM,06:12 PM,3,-1,4,-1,44,85,93,0.1,1013,8,10,174,25
2009-01-29,1,-2,0.0,10.1,2,2,20,09:35 AM,09:48 PM,08:07 AM,06:13 PM,-5,-6,-1,-6,26,1,73,0.0,1015,1,10,288,18
2009-01-30,3,-2,0.4,6.7,2,2,27,09:57 AM,10:52 PM,08:06 AM,06:15 PM,-3,-3,1,-3,20,37,76,0.5,1014,3,9,262,13
2009-01-31,-2,-4,0.0,10.1,2,2,31,10:21 AM,11:58 PM,08:06 AM,06:16 PM,-11,-9,-3,-9,30,8,55,0.0,1017,-2,10,287,23
2009-02-01,9,-0,0.0,10.1,2,2,43,10:47 AM,No moonset,08:05 AM,06:17 PM,-2,0,4,0,41,12,65,0.0,1015,9,10,222,23
2009-02-02,9,3,0.0,10.1,3,3,50,11:19 AM,01:07 AM,08:04 AM,06:18 PM,3,3,6,3,24,20,84,0.0,1014,9,10,212,13
2009-02-03,3,-1,0.5,5.1,1,1,58,11:57 AM,02:19 AM,08:03 AM,06:19 PM,-1,-4,1,-4,34,98,88,1.2,1008,3,8,183,23
2009-02-04,-1,-5,0.0,10.2,2,2,66,12:45 PM,03:31 AM,08:02 AM,06:20 PM,-5,-8,-3,-8,26,34,80,0.0,1016,-1,10,343,18
2009-02-05,-6,-10,0.0,8.4,2,2,73,01:45 PM,04:40 AM,08:01 AM,06:22 PM,-10,-15,-7,-15,34,27,83,0.0,1027,-6,10,312,25
2009-02-06,-0,-8,0.0,10.2,2,2,81,02:55 PM,05:43 AM,08:00 AM,06:23 PM,-8,-8,-4,-8,20,15,73,0.0,1030,-0,10,248,13
2009-02-07,7,-2,0.0,10.7,2,2,88,04:13 PM,06:34 AM,07:59 AM,06:24 PM,0,-0,3,-0,29,18,80,0.0,1025,7,10,200,15
2009-02-08,13,4,0.0,10.7,3,3,96,05:32 PM,07:17 AM,07:58 AM,06:25 PM,5,5,8,5,42,16,80,0.0,1018,13,10,281,21
2009-02-09,6,1,0.0,10.7,2,2,100,06:49 PM,07:51 AM,07:56 AM,06:26 PM,-2,1,4,1,18,8,69,0.0,1028,6,10,264,10
