date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-01-01,-1,-6,0.0,8.7,2,2,31,11:12 AM,10:56 PM,08:22 AM,05:49 PM,-15,-8,-3,-8,21,5,39,0.0,1025,-1,10,291,15
2009-01-02,3,-3,0.0,5.2,2,2,38,11:34 AM,11:59 PM,08:22 AM,05:50 PM,-6,-4,0,-4,29,35,65,0.0,1014,3,10,209,17
2009-01-03,4,-3,0.0,8.7,2,2,45,11:57 AM,No moonset,08:22 AM,05:51 PM,-6,-3,1,-3,20,8,64,0.0,1018,4,10,300,12
2009-01-04,4,-3,0.0,8.7,2,2,52,12:22 PM,01:04 AM,08:22 AM,05:52 PM,-4,-1,1,-1,12,34,67,0.2,1020,4,9,271,8
2009-01-05,8,3,0.0,8.7,2,2,60,12:51 PM,02:12 AM,08:22 AM,05:53 PM,2,3,5,3,15,46,81,0.0,1016,8,9,294,9
2009-01-06,4,1,0.0,3.5,1,1,67,01:26 PM,03:25 AM,08:22 AM,05:54 PM,-3,-1,2,-1,18,78,71,2.4,1015,4,9,94,12
2009-01-07,5,2,0.0,3.5,1,1,74,02:09 PM,04:39 AM,08:22 AM,05:55 PM,3,1,4,1,22,97,94,7.9,995,5,7,140,14
2009-01-08,4,-1,0.0,8.7,2,2,82,03:05 PM,05:55 AM,08:22 AM,05:56 PM,-2,-3,2,-3,37,20,74,0.0,1002,4,10,264,22
2009-01-09,2,-2,0.0,8.7,2,2,89,04:12 PM,07:04 AM,08:22 AM,05:56 PM,-9,-5,-1,-5,27,14,54,0.0,1019,2,10,287,18
2009-01-10,3,-2,0.0,3.5,1,1,96,05:29 PM,08:03 AM,08:22 AM,05:57 PM,-4,-3,1,-3,16,83,74,1.5,1022,3,8,109,10
2009-01-11,3,-2,0.0,8.7,2,2,100,06:49 PM,08:51 AM,08:21 AM,05:58 PM,-2,-3,1,-3,22,45,84,0.8,1014,3,9,300,15
2009-01-12,2,-3,0.0,9.8,2,2,89,08:07 PM,09:29 AM,08:21 AM,06:00 PM,-7,-4,-1,-4,17,32,61,0.0,1023,2,10,255,12
2009-01-13,4,-1,0.0,9.8,2,2,82,09:22 PM,10:01 AM,08:21 AM,06:01 PM,-2,-2,1,-2,21,21,80,0.0,1017,4,9,193,12
2009-01-14,0,-5,0.0,9.8,2,2,75,10:32 PM,10:28 AM,08:21 AM,06:02 PM,-13,-8,-3,-8,22,20,46,0.0,1020,0,10,267,15
